Scouter Name,Event,Match Level,Match #,Robot,Team #,Auto Coral Level 4,Auto Coral Level 3,Auto Coral Level 2,Auto Coral Level 1,Auto Coral Miss,Auto Algae Processor,Auto Algae Net,Auto Algae Remove From Reef,Leave,Cycle Timer,Cycle Type,Teleop Coral Level 4,Teleop Coral Level 3,Teleop Coral Level 2,Teleop Coral Level 1,Teleop Coral Miss,Teleop Algae Processor,Teleop Algae Net,Teleop Algae Miss,Teleop Algae Removed From Reef,Pickup From Floor,Pickup From Coral Station,Endgame State,Played Defense,Was Defended,Died,Tippy,Yellow Card,Red Card,Egregiously Bad Event,Comment
CW,2025nytr,qm,39,b3,7031,0,0,0,0,0,0,0,0,0,"11.6,26.3","tap,tap",0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0
J,2025nytr,qm,39,r3,334,0,0,0,0,1,0,0,0,1,"12.7,13.9,32,51.3","tc4,tc4,tc4,tc1",3,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,they got beached
Ak,2025nytr,qm,39,r1,229,0,0,0,0,0,0,0,0,1,,{},0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
ay,2025nytr,qm,40,b1,3044,3,0,0,0,0,0,0,0,1,"6.2,0.6,0.3,7.3,11.8,5.3,10,5.6,6.8,6.8,18.6,7.5,6.7","tc4,tc4,tc4,tc4,tc4,tc3,tc3,tc2,tc2,tc3,tc3,tc2,tc3",5,5,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Df,2025nytr,qm,40,b2,1468,3,0,0,0,0,0,0,0,0,"6.4,15.1,24.1,12.7,7.5,14,7.7,25","tan,tc4,tc2,tc3,tc3,tan,tc3,tan",1,3,1,0,2,0,3,0,3,0,0,3,0,0,0,0,0,0,0
Ak,2025nytr,qm,40,r1,5149,0,0,0,0,0,0,0,0,1,"20.4,5.8,61.4,15.3","tc1,tc2,tc2,tc3",0,1,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
J,2025nytr,qm,40,r3,5528,2,0,0,0,0,0,0,0,0,"2.7,16.1,9,18,11.5,15.2,17.7,16.4","tc4,tc4,tc4,tc4,tc4,tc4,tc4,tc4",8,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0
Jp,2025nytr,qm,40,b3,8067,0,0,0,0,0,0,0,0,1,,{},0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Prob got some penalty points 
Ak,2025nytr,qm,41,r1,3550,1,0,0,1,1,0,0,0,0,"20.7,29.7","tc4,tc4",2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,the robot broke 
ap,2025nytr,qm,41,r2,6300,0,0,0,0,0,0,0,0,1,"44.1,25.1","tc3,tc3",0,2,0,0,2,0,0,0,2,0,0,3,0,0,0,0,0,0,0
DD,2025nytr,qm,41,b2,2869,0,0,0,1,2,0,0,0,1,"15.7,8.1,9.7,6.2,16.8,24.6,17.1,8","tc4,tc4,tc4,tc4,tc4,tc4,tc1,tc4",7,0,0,1,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0
ML,2025nytr,qm,41,b1,10714,0,0,0,0,1,0,0,0,1,,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
J,2025nytr,qm,41,r3,2791,0,0,0,1,1,0,0,0,1,"16.5,14.1,14.9,16.9,21.2,30.6","tc4,tc4,tc4,tc1,tc4,tc4",5,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Jl,2025nytr,qm,41,b3,3171,1,0,0,0,0,0,0,0,0,"31.2,8.8,17.1","tc4,tc4,tc4",3,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,Intake requires the coral to be very precise :3
ML,2025nytr,qm,42,b1,3950,0,0,0,0,1,0,0,0,1,"11.3,21.3,9.1,7,5.6,6.9,21.6,5.2,7.1,6,23.3,7.6","tc4,tc4,tc4,tc4,tc4,tc4,tc3,tc3,tc3,tc3,tc3,tc3",6,6,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
DD,2025nytr,qm,42,b2,3181,0,0,0,0,1,0,0,0,1,"32.2,10,50,17.5,21.1","tc4,tc4,tap,tc3,tc2",2,1,1,0,1,1,0,0,5,0,1,0,0,0,0,0,0,0,0
JP,2025nytr,qm,42,r3,870,0,0,0,0,1,0,1,0,1,"8.6,6.4,12.6,17,12,8.1,8.2,9,15.4,14","tap,tc4,tc4,tc4,tc3,tc2,tc2,tc3,tc3,tc2",3,3,3,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0
Ak,2025nytr,qm,42,r1,6621,3,0,0,0,0,0,0,0,0,"8.7,4.2,20.5,4.5,5.9,7.5,6.7,27,14,6.3,12.5","tc2,tc3,tc2,tc3,tc3,tc3,tc3,tc4,tc3,tc3,tc3",1,8,2,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0
ap,2025nytr,qm,42,r2,1591,3,0,0,0,0,0,0,0,1,"5.7,9.6,15.6,28.2,15","tap,tap,tc4,tc1,tc1",1,0,0,2,0,2,0,0,3,0,1,0,0,0,0,0,0,0,0
Eg,2025nytr,qm,42,b3,3117,0,0,0,0,0,0,0,0,1,"1.6,8.1,6.2,14.8,20.5,9.4,6.3,8.4,7.3,13.2","tc4,tc4,tc4,tc4,tc4,tc3,tc3,tc3,tc2,tc2",5,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ML,2025nytr,qm,43,b1,10352,0,0,0,0,1,0,0,0,1,,{},0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
DD,2025nytr,qm,43,b2,2601,2,0,0,0,0,0,0,0,1,"2.4,21.5,20.1,11.8,10.3,8,11.6,12.8,18.2","tc4,tc1,tc1,tc4,tc1,tc4,tc4,tc1,tc4",5,0,0,4,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Eg,2025nytr,qm,43,b3,6648,0,0,0,0,0,0,0,0,1,,{},0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Bad driver, got a lot of penalties"
ap,2025nytr,qm,43,r2,2053,2,0,0,0,0,0,0,0,1,"16.2,7,42.3","tc4,tc4,tap",2,0,0,0,1,1,0,0,3,0,0,1,0,0,0,0,0,0,0
JP,2025nytr,qm,43,r3,7759,0,0,0,0,0,0,0,0,1,,{},0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Ak,2025nytr,qm,43,r1,4458,2,0,0,0,0,0,0,0,0,"3.7,10,18.5,18.9,31.9,26.7","tc4,tc4,tc4,tc4,tc3,tc3",4,2,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0
CW,2025nytr,qm,44,r2,578,0,0,0,0,1,0,0,0,0,"27.1,17.4,25.3,16.7,32","tc4,tc4,tc3,tc3,tc3",2,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Eg,2025nytr,qm,44,b3,6911,0,0,0,0,0,0,0,0,1,"5.4,7.5,5.9,7.2,6.6,6.1,15.6,7.3,6.7,5.7,16.9,2.8,3,4.8,5.4","tc4,tc4,tc4,tc4,tc4,tc4,tc3,tc3,tc3,tc3,tc2,tc2,tc3,tc3,tc2",6,6,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
DD,2025nytr,qm,44,b2,20,1,0,0,0,1,0,0,0,1,"3.2,8.7,10.4,11.7,10.9,10.2,11.2,8.4,7.2,10.4,10.2,10","tc4,tc4,tc4,tc4,tc4,tc3,tc3,tc1,tc3,tc3,tc1,tc3",5,5,0,2,2,0,0,0,0,0,1,3,0,0,0,0,0,0,0
Ak,2025nytr,qm,44,r1,9468,0,0,0,0,1,0,0,0,0,"30.1,10.3,12.5,67.4,13.8","tc1,tc2,tc2,tc3,tc1",0,1,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
JP,2025nytr,qm,44,r3,2875,2,0,0,0,0,0,0,0,1,"14.9,6.9,9.4,13.4,13.1","tc4,tc4,tc4,tc4,tan",4,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,their coral outtake broke
ML,2025nytr,qm,44,b1,1518,0,0,0,0,1,0,0,0,1,"20.4,36.1,18.4,11.6,24.1,12.3","tan,tan,tan,tan,tan,tan",0,0,0,0,0,0,6,1,6,0,0,1,0,0,0,0,0,0,0,algae pickup from lollipop 
CW,2025nytr,qm,45,r2,3173,1,0,0,0,0,0,0,0,0,"5,5.4,39.5,5.8,6.4,12.3,10.4,7.1,5.3","tc4,tc4,tc3,tc3,tc2,tc2,tc1,tc1,tc1",2,2,2,3,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0
Ak,2025nytr,qm,45,r1,810,1,0,0,0,0,0,0,0,1,"11.8,8.2,64.6,13.5,25.5","tan,tan,tan,tan,tan",0,0,0,0,0,0,5,3,2,0,0,1,0,0,0,0,0,0,0
JP,2025nytr,qm,45,r3,191,3,0,0,0,0,0,0,0,1,"6.7,8.5,9.2,8.6,15.5,10.4,6.8,8.2,6.2,5.9,6.6","tc4,tc4,tc4,tc4,tc3,tc3,tc3,tc3,tc2,tc2,tc3",4,5,2,0,1,0,0,0,1,0,1,3,0,0,0,0,0,0,0
Eg,2025nytr,qm,45,b3,1493,0,0,0,0,1,0,0,0,1,"0.1,16.2,5.2,5.5,6.5,6.9,23.7,8.5,4.2,13.1,9.2","tc4,tc4,tc4,tc4,tc4,tc4,tc3,tc3,tc3,tc3,tc3",6,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
DD,2025nytr,qm,45,b2,9624,0,0,0,0,2,0,0,0,1,"3.3,16.9,28.4,10.5","tc4,tc4,tc4,tc4",4,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0
ML,2025nytr,qm,45,b1,5881,0,0,0,1,0,0,0,0,1,"9.5,12.1,8.1,18.9,5.7,6.4,27.9,11.1,7.1,7.2,8","tc1,tc1,tc2,tc1,tc2,tc1,tc1,tc2,tc2,tc2,tc1",0,0,5,6,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0
ay,2025nytr,qm,46,b1,7605,2,0,0,0,0,0,0,0,1,"9.5,12.1,13.8,12.5,17.3,14,22.6","tc4,tc4,tc4,tc4,tc4,tc3,tc3",5,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Df,2025nytr,qm,46,b2,7504,0,0,0,0,0,0,0,0,1,"13.8,26.2,14.3,8.7,12.4,16.3,23.7","tc4,tc4,tc2,tc4,tc4,tc4,tc2",5,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0
Jl,2025nytr,qm,46,b3,1880,0,0,0,0,0,0,0,0,0,"12.2,28.5,12,14.8,24.5,10.4,13.5,10.3","tc3,tc3,tc2,tc3,tc3,tc2,tc2,tc3",0,5,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,:3
CW,2025nytr,qm,46,r2,4571,0,0,0,0,0,0,0,0,1,"8.2,68.7","tc4,tc2",1,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
JP,2025nytr,qm,46,r3,639,0,0,0,0,0,0,0,0,1,"5.3,10,11.6,8.1,7.2,9.5,11.2,9.9,27.3,8.3","tc4,tc4,tc3,tc3,tc3,tc3,tc2,tc2,tc2,tc1",2,4,3,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0
ap,2025nytr,qm,46,r1,3003,2,0,0,0,0,0,0,0,1,"8,10.8,8,9.2,18.3,27.9,13.2,7.1,7.5","tc4,tc4,tc4,tc4,tc3,tc3,tc2,tc2,tc2",4,2,3,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0
ay,2025nytr,qm,47,b1,6806,0,0,0,0,0,0,0,0,1,"7.8,21.3","tc3,tc3",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jp,2025nytr,qm,47,b3,358,0,0,0,0,0,0,0,0,0,"8,8.6,14.3,14.2,16.7,19.2,15.9","tc4,tc4,tc4,tc4,tc4,tc4,tc4",7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,No auto align 
Df,2025nytr,qm,47,b2,250,0,0,0,0,0,0,0,0,1,,{},0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CW,2025nytr,qm,47,r2,4122,1,0,0,0,0,0,0,0,0,"6.7,7.3,7.4,7.3,21.5,20.1,7.5","tap,tap,tan,tan,tan,tan,tan",0,0,0,0,1,2,5,0,0,0,0,3,0,0,0,0,0,0,0
ap,2025nytr,qm,47,r1,1126,0,0,0,0,0,0,0,0,1,"18.6,31.9,11.8,8.5,9,11.6","tc3,tc1,tc3,tc3,tc2,tc2",0,3,2,1,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0
JP,2025nytr,qm,47,r3,1468,1,0,0,0,0,0,0,0,1,"6.6,12.9,7.7,8.9,15.8,12,10.9,18.8,6.3,7.9,6.2,5.9,7.4","tc4,tc4,tc4,tc4,tc4,tc3,tc4,tc2,tc2,tc1,tc2,tc3,tc3",6,3,3,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
ay,2025nytr,qm,48,b1,2869,0,0,0,0,0,0,0,0,1,,{},0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Jp,2025nytr,qm,48,b3,3181,0,0,0,0,0,0,0,0,1,"13,11.8,30,19.6,8.4,7.6,8.6,7.5,6.5","tap,tap,tap,tc3,tc3,tc3,tc2,tc2,tc3",0,4,2,0,0,3,0,0,5,0,0,1,0,0,0,0,0,0,0
Df,2025nytr,qm,48,b2,3044,0,0,0,0,1,0,0,0,0,"11.9,8.5,6,7.7,6.4,10.1,5.5,7.3,4.5,7.2,9.6,10.7,7.2,6.6,8.2","tc4,tc4,tc4,tc4,tc4,tc4,tc3,tc3,tc3,tc4,tc4,tc4,tc4,tc4,tc4",12,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ap,2025nytr,qm,48,r2,424,0,0,0,1,2,0,0,0,1,"43.6,15.1,25.8,15.9,13.8","tc3,tc3,tc3,tc2,tc2",0,3,2,0,3,0,0,0,0,0,1,3,0,0,0,0,0,0,0
JP,2025nytr,qm,48,r3,7031,0,0,0,0,0,0,0,0,1,71.6,tap,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
ay,2025nytr,qm,49,b1,6621,3,0,0,0,0,0,0,0,1,"18.1,4.7,5.1,4.9,6.7,3.1,9.6,17.5,4.2,7.9,5.6,5.2,6.9,7.4,7","tc4,tc4,tc3,tc3,tc2,tc2,tc3,tc2,tc3,tc2,tc1,tc1,tc1,tc1,tc4",3,4,4,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Jp,2025nytr,qm,49,b3,6648,0,0,0,0,0,0,0,0,1,37.1,tc1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Almost deep climbed but smth snapped 
Df,2025nytr,qm,49,b2,6300,0,0,0,0,0,0,0,0,0,"24.6,17.2,21.8,18.9,15.5","tc3,tc3,tc3,tc2,tc3",0,4,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,Slow elevator
JP,2025nytr,qm,49,r3,3360,0,0,0,0,1,0,2,0,0,"10.8,22.9,17.9,34.4,14.2","tap,tap,tap,tc3,tc3",0,2,0,0,0,3,0,1,1,0,0,3,0,0,0,0,0,0,0
ap,2025nytr,qm,49,r1,2791,0,0,0,0,0,0,0,0,1,"34.5,30.4,8.3,14.1,5.5","tc3,tc3,tc1,tc2,tc4",1,2,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ay,2025nytr,qm,50,b1,578,0,0,0,0,0,0,0,0,0,"12.7,10.5,9.1,24.3,10.2,23.8,27.2,12.5","tc4,tc4,tc4,tc3,tc3,tc3,tc3,tc3",3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jp,2025nytr,qm,50,b3,4458,2,0,0,0,0,0,0,0,1,"0.9,14.4,14.4,15.2,12,17.9,15.7,16.3,13.5,9.1","tc4,tc4,tc4,tc3,tc3,tc2,tc3,tc2,tc2,tc2",3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Df,2025nytr,qm,50,b2,1591,1,0,0,0,1,0,0,0,0,"1.6,20.5,7.2,9.7,9.1,7.4,18.7,12.9,16.2,15.8","tc4,tc4,tc4,tap,tap,tc4,tc3,tc3,tan,tan",4,2,0,0,1,2,2,0,5,0,0,1,0,0,0,0,0,0,0
CW,2025nytr,qm,50,r2,8067,0,0,0,0,0,0,0,0,1,,{},0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,stuck on algae 
ap,2025nytr,qm,50,r1,2053,0,0,0,0,0,0,0,0,1,"8.7,29,14.5,7.9,7.7,8,8,12.8","tap,tap,tc4,tc4,tc4,tc4,tc4,tc1",5,0,0,1,2,2,0,1,0,0,1,1,0,0,0,0,0,0,0
JP,2025nytr,qm,50,r3,334,0,0,0,0,0,0,0,0,0,,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,didn't move from starting position
Eg,2025nytr,qm,51,b3,7718,0,0,0,0,0,0,0,0,0,,{},0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Ap,2025nytr,qm,51,r1,6911,0,0,0,0,0,0,0,0,1,"5.3,14.5,8,5.9,4.9,13.2,17,10.2,13.1,10.3,8.8,10,7.2,5.3","tc4,tc4,tan,tc4,tan,tc4,tc4,tc4,tc4,tc3,tc3,tc3,tc3,tc3",7,5,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0
JP,2025nytr,qm,51,r3,7759,0,0,0,0,0,0,0,0,1,,{},0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
J,2025nytr,qm,51,r2,3950,0,0,0,0,1,0,0,0,1,"13.1,14.1,13.8,35.4,10,15.3,6.1,5.3,22.8","tc4,tc3,tc4,tc4,tc3,tc4,tc3,tc3,tc1",4,4,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DD,2025nytr,qm,51,b2,810,1,0,0,0,0,0,0,0,1,"8.4,23.1,17.9,5.8,26.5,17,16.7,16.1","tan,tc3,tc3,tan,tc3,tc3,tc2,tc4",1,4,1,0,0,0,2,0,2,0,1,0,0,1,0,0,0,0,0
Ap,2025nytr,qm,52,r1,3173,2,0,0,0,1,0,0,0,1,"14.5,11.2,10.7,38.5,4.9,5.9,6.6,23.1","tc4,tc4,tc1,tc3,tc3,tc1,tc3,tc2",2,3,1,2,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0
DD,2025nytr,qm,52,b2,3171,0,0,0,0,0,0,0,0,1,"9.6,13.7,14,13,19.1,9.8,28","tc4,tc4,tc4,tc3,tc3,tc4,tc3",4,3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
Eg,2025nytr,qm,52,b3,4571,0,0,0,0,0,0,0,0,1,"0.1,42.9,11.6,9.1,12.3,27.1","tc4,tc4,tc3,tc2,tc2,tc2",2,1,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
J,2025nytr,qm,52,r2,229,0,0,0,0,1,0,0,0,1,,{},0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Algae under robot.
JP,2025nytr,qm,52,r3,3003,0,0,0,0,1,0,0,0,1,"23,8.5,9.2,9.6,7.4,7.8,10.7,10,9.7,8.3,26.7","tc4,tc4,tc4,tc4,tc4,tc4,tc4,tc4,tc2,tc2,tc2",8,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ML,2025nytr,qm,52,b1,5528,0,0,0,0,0,0,0,0,1,"8.1,36.5,37.2","tc4,tc4,tc3",2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
DD,2025nytr,qm,53,b2,1126,0,0,0,0,0,0,0,0,0,,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,coding issue
Ap,2025nytr,qm,53,r1,639,1,0,0,0,0,0,0,0,1,"10.8,9.5,8.8,11.3,11.7,24,23.6","tc4,tc4,tc4,tc4,tc4,tc4,tc1",6,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Eg,2025nytr,qm,53,b3,191,3,0,0,0,0,0,0,0,1,"0.1,5.8,12.3,8.2,8.4,1.9,10.2,5.7","tc4,tc4,tc4,tc4,tc4,tc4,tc4,tc4",8,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
ML,2025nytr,qm,53,b1,250,0,0,0,0,0,0,0,0,1,,{},0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,they do not know how to play defense
J,2025nytr,qm,53,r2,2875,1,0,0,0,0,0,0,0,1,"33.3,14.4,21.1,12.7,19,12.3","tc4,tc4,tc4,tc3,tc3,tc3",3,3,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
JP,2025nytr,qm,53,r3,1518,0,0,0,0,0,0,0,0,1,"11.3,14.4,14,25.8,16.5,11.7,25.1","tc4,tan,tan,tan,tan,tan,tan",1,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0
Ap,2025nytr,qm,54,r1,6806,0,0,0,0,0,0,0,0,1,"52.6,8.1,15.2,33.2","tc1,tc1,tc1,tc1",0,0,0,4,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0
DD,2025nytr,qm,54,b2,6463,0,0,0,0,0,0,0,0,1,,{},0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
J,2025nytr,qm,54,r2,3117,0,0,0,0,0,0,0,0,1,"7.9,10.7,9.5,11.7,12.9,6.1,25,18.1,15.4","tc4,tc4,tc4,tc4,tc4,tc3,tc2,tc2,tc4",6,1,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
JP,2025nytr,qm,54,r3,9468,0,0,0,0,0,0,0,0,1,"5.4,25.3,12.6,8.3,29.5,9.7,21.4","tc2,tc3,tc2,tc3,tc3,tc3,tc2",0,4,3,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0
ML,2025nytr,qm,54,b1,5149,0,0,0,0,0,0,0,0,1,"35.5,25.9,11.8,14.2,29.8","tc2,tc1,tc3,tc3,tc1",0,2,1,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Eg,2025nytr,qm,54,b3,10352,0,0,0,0,0,0,0,0,1,"2.8,7.1,10.4,29.8,23.2","tc1,tc1,tc1,tc1,tc1",0,0,0,5,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
ap,2025nytr,qm,55,r1,20,1,0,0,0,1,0,0,0,1,"14.4,15.1,12.1,9.8,11.8,10,9.7,11.5,7.8,9.9","tc4,tc4,tc4,tc4,tc3,tc4,tc3,tc3,tc3,tc2",5,4,1,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0
DD,2025nytr,qm,55,b2,4122,2,0,0,0,0,0,0,0,1,"16.7,6.6,7.1,22.7,9.7,6.6,18,12.6,10,4.6,4.9","tap,tap,tan,tc4,tan,tc4,tc4,tan,tc3,tc2,tan",3,1,1,0,1,2,4,1,6,0,1,3,0,0,0,1,0,0,0
Eg,2025nytr,qm,55,b3,7030,0,0,0,0,0,0,0,0,1,,{},0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
ML,2025nytr,qm,55,b1,7504,1,0,0,0,0,0,0,0,1,"15.8,10.6,11.7,13.7,14.4,11.2,27.4,10.4","tc4,tc4,tc4,tc4,tc4,tc4,tc2,tc2",6,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,good 2nd pick? slow but consistent 
J,2025nytr,qm,55,r2,6401,0,0,0,0,0,0,0,0,1,89,tc3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Too slow.
JP,2025nytr,qm,55,r3,9624,1,0,0,0,0,0,0,0,1,"27.1,37.8,17.1,13,22.2","tc4,tc4,tc4,tc4,tc2",4,0,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Jp,2025nytr,qm,56,r1,2601,1,0,0,0,0,0,0,0,0,"1.6,15.3,98.5","tc4,tc4,tc3",2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Driving like he off the perk 
ay,2025nytr,qm,56,b1,1880,0,0,0,0,0,0,0,0,1,"24,1.9,8.7,15.9,28.1,8.6,16,14.1","tc3,tc3,tc2,tc2,tc3,tc2,tc2,tap",0,3,4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
Luke,2025nytr,qm,56,r2,7605,1,0,0,0,0,0,0,0,1,"2.2,17.5,16,16.6","tc4,tc4,tc4,tc4",4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,flipped :(
Eg,2025nytr,qm,56,r3,5881,0,0,0,0,0,0,0,0,0,"1.2,7.5,16.8,32.3,5.9,8.8,7.3,5.5,6","tc2,tc2,tc2,tc2,tc2,tc2,tc1,tc1,tc2",0,0,7,2,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0
Df,2025nytr,qm,56,b2,870,2,0,0,0,1,0,0,0,0,"7.3,5.8,10.1,13.3,21.3,8.9,12.7,9.8,5,8.7","tc4,tc4,tc4,tc4,tc4,tc4,tc2,tc3,tc3,tc2",6,2,2,0,1,0,0,0,2,0,0,3,0,0,0,0,0,0,0
ay,2025nytr,qm,57,b1,1493,2,0,0,0,0,0,0,0,1,"7.8,17.4,9.3,8.1,9.9,10.8","tc4,tc2,tc2,tc3,tc3,tc2",1,2,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Eg,2025nytr,qm,57,r3,10714,0,0,0,1,0,0,0,0,1,"0.1,8.2,13.4,42.9,10.4,8","tc1,tc1,tc1,tc1,tc1,tc1",0,0,0,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Luke,2025nytr,qm,57,r2,358,0,0,0,0,0,0,0,0,1,"12.3,13.5,14.6,14.4,15.8,28.5,14.2,18.1","tc4,tc4,tc4,tc4,tc4,tc4,tc4,tc4",8,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Df,2025nytr,qm,57,b2,6911,0,0,0,0,0,0,0,0,0,"8.2,7.7,7.3,9.5,12.9,10.2","tc4,tc4,tc3,tc2,tc2,tc2",2,1,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Jp,2025nytr,qm,57,r1,8067,0,0,0,0,0,0,0,0,1,,{},0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
ML,2025nytr,qm,57,b3,1796,3,0,0,0,0,0,0,0,1,"4.1,6.5,8.2,2.4,13.3,16.3,10.4,11.8,3.8,7.3,12","tc3,tap,tc2,tap,tap,tap,tc3,tc2,tc4,tc4,tc4",3,2,2,0,3,4,0,0,2,0,1,3,0,1,0,0,0,0,0,a little defense by 8067. they were decent defenders
ay,2025nytr,qm,58,b1,2791,1,0,0,0,0,0,0,0,1,"12.8,14.2,25.9,14.8,18.1","tc3,tc3,tc4,tc3,tc2",1,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Jp,2025nytr,qm,58,r1,3044,2,0,0,0,0,0,0,0,0,,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Df,2025nytr,qm,58,b2,2053,2,0,0,0,0,0,0,0,0,"13.8,20.6,10.2,29.9,10.2,15.4","tc4,tc4,tc4,tc4,tc3,tc3",4,2,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0
