Scouter Name,Event,Match Level,Match #,Robot,Team #,Auto Coral Level 4,Auto Coral Level 3,Auto Coral Level 2,Auto Coral Level 1,Auto Coral Miss,Auto Algae Processor,Auto Algae Net,Auto Algae Remove From Reef,Leave,Cycle Timer,Cycle Type,Teleop Coral Level 4,Teleop Coral Level 3,Teleop Coral Level 2,Teleop Coral Level 1,Teleop Coral Miss,Teleop Algae Removed From Reef,Teleop Algae Processor,Teleop Algae Net,Teleop Algae Miss,Pickup From Floor,Pickup From Coral Station,Endgame State,Played Defense,Was Defended,Died,Tippy,Good Driver,Bad Driver,Yellow Card,Red Card,Egregiously Bad Event,Comment
ML,2025ohcl,qm,12,r1,695,3,0,0,0,0,0,0,0,1,"4.1,7.1,13.4,4.4,5.3,3.8,20.7,15.1,8.3,13.2,6.7,5.2,10.1","tc4,tc4,tc3,tc3,tc2,tc2,tc3,tc2,tc2,tc3,tc2,tc4,tc4",4,4,5,0,1,3,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
JS,2025ohcl,qm,12,r3,9139,0,0,0,0,0,0,0,0,0,87.1,tc3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,"hit blue cages in auto then stalled for half the match, something little flew off"
ar,2025ohcl,qm,13,b2,2228,2,0,0,0,0,0,0,0,1,"4,14.8,10.1,16.7,12.6,10.1,15.6,16.7,13.1","tc3,tap,tan,tan,tc3,tan,tan,tc3,tc3",0,4,0,0,0,4,1,4,0,0,0,3,0,0,0,0,1,0,0,0,0
ACS,2025ohcl,qm,13,r2,10208,0,0,0,0,0,0,0,0,1,"22,19.8,31.6,14.5","tap,tap,tap,tap",0,0,0,0,0,3,4,0,1,0,0,1,0,0,0,0,0,1,0,0,0,algae only bot
MF,2025ohcl,qm,13,b1,7717,0,0,0,0,0,0,0,0,1,"14.2,27.1,11.1,16.8,43.4","tc2,tc2,tc2,tc3,tc3",0,2,3,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
RH,2025ohcl,qm,13,b3,2172,0,0,0,0,1,0,0,0,1,"24.7,11.2,11,22.8,8.7,8.4,10.6,9.5,16.3","tc4,tc4,tc4,tc4,tc4,tc2,tc2,tc3,tc4",6,1,2,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
ML,2025ohcl,qm,13,r1,6181,0,0,0,0,0,0,0,0,1,112.9,tc3,0,1,0,0,1,2,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0
JS,2025ohcl,qm,13,r3,3015,3,0,0,0,0,0,0,0,1,"11.1,10.5,5.1,24.5,16.8,8.8,6.1,6.3,20.4","tan,tc4,tc4,tc4,tc3,tc3,tc4,tc4,tc4",6,2,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
Luke,2025ohcl,qm,11,r2,8222,0,0,0,0,0,0,0,0,1,"12.7,29.7,33.1","tc4,tc4,tc4",3,0,0,0,2,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
ar,2025ohcl,qm,14,b2,3484,0,0,0,0,0,0,0,0,1,"8.9,15.2,25.8,26.5,15.3,10.4,0.6,25","tc4,tc4,tc4,tc4,tc4,tc3,tc4,tc4",7,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ACS,2025ohcl,qm,14,r2,3777,0,0,0,0,0,0,0,0,1,,{},0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"pure defence robot, it's just a drive base"
MF,2025ohcl,qm,14,b1,8713,0,0,0,0,0,0,0,0,1,"34.3,44","tc1,tc1",0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
RH,2025ohcl,qm,14,b3,8243,0,0,0,1,0,0,0,0,1,"10.7,11.4,15.6,25.5,12.3,15.3,13.1,19.3","tap,tc2,tc2,tc3,tc3,tc3,tc3,tc1",0,4,2,1,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
JS,2025ohcl,qm,14,r3,5740,2,0,0,0,0,0,0,0,1,"1.9,10.6,7.6,33.5,12.6,10,30.7","tc4,tc4,tc4,tc3,tc3,tc3,tc3",3,4,0,0,1,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
