Scouter Name,Event,Match Level,Match #,Robot,Team #,Cycle Number,Cycle Time,Cycle Type
ay,2025ohcl,qm,25,b2,1559,0,34.6,tc4
ay,2025ohcl,qm,25,b2,1559,1,18.1,tc4
ay,2025ohcl,qm,25,b2,1559,2,23.8,tc4
ay,2025ohcl,qm,25,b2,1559,3,16.2,tc4
ay,2025ohcl,qm,25,b2,1559,4,18.2,tc4
RV,2025ohcl,qm,25,b3,8243,0,12.6,tap
RV,2025ohcl,qm,25,b3,8243,1,9,tc3
RV,2025ohcl,qm,25,b3,8243,2,10,tc3
RV,2025ohcl,qm,25,b3,8243,3,10.4,tc3
RV,2025ohcl,qm,25,b3,8243,4,9.5,tc3
RV,2025ohcl,qm,25,b3,8243,5,16,tc3
RV,2025ohcl,qm,25,b3,8243,6,13,tc2
RV,2025ohcl,qm,25,b3,8243,7,17.4,tc2
RV,2025ohcl,qm,25,b3,8243,8,9.6,tc2
RV,2025ohcl,qm,25,b3,8243,9,8.5,tc2
RV,2025ohcl,qm,25,b3,8243,10,9.2,tc2
np,2025ohcl,qm,25,b1,1308,0,25.2,tap
np,2025ohcl,qm,25,b1,1308,1,32.1,tap
np,2025ohcl,qm,25,b1,1308,2,8.9,tap
np,2025ohcl,qm,25,b1,1308,3,14.9,tap
np,2025ohcl,qm,25,b1,1308,4,66.1,tap
np,2025ohcl,qm,25,b1,1308,5,12,tap
ar,2025ohcl,qm,25,r2,9194,0,6.8,tc4
ar,2025ohcl,qm,25,r2,9194,1,55.3,tan
ar,2025ohcl,qm,25,r2,9194,2,37.8,tc4
MK,2025ohcl,qm,25,r3,128,0,5.1,tc1
MK,2025ohcl,qm,25,r3,128,1,11.8,tc1
MK,2025ohcl,qm,25,r3,128,2,24.6,tc1
MK,2025ohcl,qm,25,r3,128,3,25.7,tc1
MK,2025ohcl,qm,25,r3,128,4,12.2,tc1
MK,2025ohcl,qm,25,r3,128,5,36.1,tc2
rh,2025ohcl,qm,25,r1,120,0,7.9,tc4
rh,2025ohcl,qm,25,r1,120,1,13.2,tc4
rh,2025ohcl,qm,25,r1,120,2,9.9,tc4
rh,2025ohcl,qm,25,r1,120,3,11.1,tc4
rh,2025ohcl,qm,25,r1,120,4,10.9,tc4
rh,2025ohcl,qm,25,r1,120,5,10.3,tc4
rh,2025ohcl,qm,25,r1,120,6,10.4,tc4
rh,2025ohcl,qm,25,r1,120,7,18.5,tc4
ML,2025ohcl,qm,26,b1,677,0,26.1,tc2
ML,2025ohcl,qm,26,b1,677,1,6.6,tc2
ML,2025ohcl,qm,26,b1,677,2,31.1,tc1
ML,2025ohcl,qm,26,b1,677,3,9.9,tc4
ML,2025ohcl,qm,26,b1,677,4,10.9,tc4
ML,2025ohcl,qm,26,b1,677,5,19,tc1
ACS,2025ohcl,qm,26,r1,9622,0,3.6,tc1
ACS,2025ohcl,qm,26,r1,9622,1,12,tc1
ACS,2025ohcl,qm,26,r1,9622,2,29.6,tc1
ACS,2025ohcl,qm,26,r1,9622,3,18.7,tc1
JS,2025ohcl,qm,26,r3,6964,0,12.6,tc4
JS,2025ohcl,qm,26,r3,6964,1,18.4,tc4
JS,2025ohcl,qm,26,r3,6964,2,21,tc4
JS,2025ohcl,qm,26,r3,6964,3,12.9,tc4
MF,2025ohcl,qm,26,b2,3484,0,0.1,tc4
MF,2025ohcl,qm,26,b2,3484,1,52.1,tc4
MF,2025ohcl,qm,26,b2,3484,2,30.3,tc4
RV,2025ohcl,qm,26,b3,8145,0,12.1,tc4
RV,2025ohcl,qm,26,b3,8145,1,44.9,tc4
RV,2025ohcl,qm,26,b3,8145,2,24.8,tc4
ACS,2025ohcl,qm,27,b2,10207,0,32.8,tc1
ACS,2025ohcl,qm,27,b2,10207,1,25.4,tc1
ACS,2025ohcl,qm,27,b2,10207,2,26.4,tc1
ACS,2025ohcl,qm,27,b2,10207,3,13.5,tc1
ACS,2025ohcl,qm,27,b2,10207,4,20,tc1
ML,2025ohcl,qm,27,b1,695,0,5.2,tc4
ML,2025ohcl,qm,27,b1,695,1,5.2,tc4
ML,2025ohcl,qm,27,b1,695,2,12.4,tc3
ML,2025ohcl,qm,27,b1,695,3,6.1,tc3
ML,2025ohcl,qm,27,b1,695,4,13.3,tc3
ML,2025ohcl,qm,27,b1,695,5,25.2,tc3
ML,2025ohcl,qm,27,b1,695,6,8.6,tc3
ML,2025ohcl,qm,27,b1,695,7,6.5,tc2
ML,2025ohcl,qm,27,b1,695,8,5.1,tc2
ML,2025ohcl,qm,27,b1,695,9,4.6,tc2
ML,2025ohcl,qm,27,b1,695,10,6.1,tc2
ML,2025ohcl,qm,27,b1,695,11,5.5,tc2
ML,2025ohcl,qm,27,b1,695,12,6.1,tc4
ML,2025ohcl,qm,27,b1,695,13,6.3,tc4
MF,2025ohcl,qm,27,r1,10582,0,0.1,tap
JS,2025ohcl,qm,27,b3,9643,0,67.4,tc1
JS,2025ohcl,qm,27,b3,9643,1,29.7,tc2
JS,2025ohcl,qm,27,b3,9643,2,39.4,tc1
MK,2025ohcl,qm,27,r2,9767,0,,{}
JS,2025ohcl,qm,27,r3,1405,0,0.1,tc4
JS,2025ohcl,qm,27,r3,1405,1,12.7,tc4
JS,2025ohcl,qm,27,r3,1405,2,13.5,tc3
JS,2025ohcl,qm,27,r3,1405,3,0.9,tc4
JS,2025ohcl,qm,27,r3,1405,4,14.5,tc4
JS,2025ohcl,qm,27,r3,1405,5,13.2,tc4
JS,2025ohcl,qm,27,r3,1405,6,10.4,tc4
JS,2025ohcl,qm,27,r3,1405,7,9.8,tc4
JS,2025ohcl,qm,27,r3,1405,8,24.3,tc4
JS,2025ohcl,qm,27,r3,1405,9,32.6,tc4
Luke,2025ohcl,qm,26,r2,2172,0,17.4,tc4
Luke,2025ohcl,qm,26,r2,2172,1,14.3,tc4
Luke,2025ohcl,qm,26,r2,2172,2,14.5,tc4
Luke,2025ohcl,qm,26,r2,2172,3,13.5,tc4
Luke,2025ohcl,qm,26,r2,2172,4,13,tc4
Luke,2025ohcl,qm,26,r2,2172,5,9.5,tc4
Luke,2025ohcl,qm,26,r2,2172,6,12.4,tc2
Luke,2025ohcl,qm,26,r2,2172,7,14.1,tc3
Luke,2025ohcl,qm,26,r2,2172,8,9.8,tc3
ACS,2025ohcl,qm,28,b2,4269,0,11.1,tap
ACS,2025ohcl,qm,28,b2,4269,1,8.7,tap
ACS,2025ohcl,qm,28,b2,4269,2,10.8,tc3
ACS,2025ohcl,qm,28,b2,4269,3,13.2,tc3
ACS,2025ohcl,qm,28,b2,4269,4,23.1,tc3
ACS,2025ohcl,qm,28,b2,4269,5,9.2,tc3
ACS,2025ohcl,qm,28,b2,4269,6,17.3,tc3
ACS,2025ohcl,qm,28,b2,4269,7,15.4,tc2
ACS,2025ohcl,qm,28,b2,4269,8,26,tc2
MF,2025ohcl,qm,28,r1,3173,0,0.1,tan
MF,2025ohcl,qm,28,r1,3173,1,4.4,tc4
MF,2025ohcl,qm,28,r1,3173,2,5.5,tc4
MF,2025ohcl,qm,28,r1,3173,3,6.6,tc3
MF,2025ohcl,qm,28,r1,3173,4,4.1,tc1
MF,2025ohcl,qm,28,r1,3173,5,5.6,tc3
MF,2025ohcl,qm,28,r1,3173,6,6.2,tc1
MF,2025ohcl,qm,28,r1,3173,7,14.7,tc3
MF,2025ohcl,qm,28,r1,3173,8,6.1,tc1
MF,2025ohcl,qm,28,r1,3173,9,5.5,tc1
MF,2025ohcl,qm,28,r1,3173,10,4.5,tc1
MF,2025ohcl,qm,28,r1,3173,11,5.8,tc1
MF,2025ohcl,qm,28,r1,3173,12,5,tc2
MF,2025ohcl,qm,28,r1,3173,13,4.9,tc2
MF,2025ohcl,qm,28,r1,3173,14,6,tc4
MF,2025ohcl,qm,28,r1,3173,15,13.1,tc1
JS,2025ohcl,qm,28,b3,3954,0,0.5,tc2
JS,2025ohcl,qm,28,b3,3954,1,8.6,tc1
JS,2025ohcl,qm,28,b3,3954,2,53.4,tap
JS,2025ohcl,qm,28,b3,3954,3,17.1,tap
OZ,2025ohcl,qm,28,r3,2399,0,0.1,tc4
OZ,2025ohcl,qm,28,r3,2399,1,5.1,tc4
OZ,2025ohcl,qm,28,r3,2399,2,8.5,tc4
OZ,2025ohcl,qm,28,r3,2399,3,20.8,tc3
OZ,2025ohcl,qm,28,r3,2399,4,7.9,tc3
OZ,2025ohcl,qm,28,r3,2399,5,7.2,tc3
OZ,2025ohcl,qm,28,r3,2399,6,7.5,tc2
OZ,2025ohcl,qm,28,r3,2399,7,17.7,tc2
OZ,2025ohcl,qm,28,r3,2399,8,6.2,tc2
OZ,2025ohcl,qm,28,r3,2399,9,19.5,tc1
OZ,2025ohcl,qm,28,r3,2399,10,0.3,tc1
OZ,2025ohcl,qm,28,r3,2399,11,0.3,tc1
MK,2025ohcl,qm,28,r2,9653,0,,{}
ML,2025ohcl,qm,28,b1,7717,0,13,tc4
ML,2025ohcl,qm,28,b1,7717,1,93.3,tc2
ACS,2025ohcl,qm,29,b2,4601,0,33.8,tap
ACS,2025ohcl,qm,29,b2,4601,1,27.4,tc4
ACS,2025ohcl,qm,29,b2,4601,2,17.2,tc4
ACS,2025ohcl,qm,29,b2,4601,3,23.7,tc4
ACS,2025ohcl,qm,29,b2,4601,4,13.9,tc4
ACS,2025ohcl,qm,29,b2,4601,5,13.7,tc4
MF,2025ohcl,qm,29,r1,6181,0,0.1,tc3
ML,2025ohcl,qm,29,b1,8393,0,1.4,tc4
ML,2025ohcl,qm,29,b1,8393,1,17.3,tc4
MK,2025ohcl,qm,29,r2,3193,0,35.2,tc3
MK,2025ohcl,qm,29,r2,3193,1,10.1,tc3
OZ,2025ohcl,qm,29,r3,2252,0,0.1,tc4
OZ,2025ohcl,qm,29,r3,2252,1,22.7,tc4
OZ,2025ohcl,qm,29,r3,2252,2,17.2,tc4
OZ,2025ohcl,qm,29,r3,2252,3,17.7,tc3
OZ,2025ohcl,qm,29,r3,2252,4,9.1,tc3
OZ,2025ohcl,qm,29,r3,2252,5,12,tc3
OZ,2025ohcl,qm,29,r3,2252,6,18.2,tc2
OZ,2025ohcl,qm,29,r3,2252,7,6.2,tc4
JS,2025ohcl,qm,29,b3,10303,0,,{}
MF,2025ohcl,qm,30,r1,8222,0,0.1,tc4
MF,2025ohcl,qm,30,r1,8222,1,19.2,tc4
MF,2025ohcl,qm,30,r1,8222,2,1.1,tc4
MF,2025ohcl,qm,30,r1,8222,3,46.5,tc1
MF,2025ohcl,qm,30,r1,8222,4,29.5,tc2
MF,2025ohcl,qm,30,r1,8222,5,2.5,tc2
OZ,2025ohcl,qm,30,r3,2228,0,0.1,tc4
OZ,2025ohcl,qm,30,r3,2228,1,9.9,tc3
OZ,2025ohcl,qm,30,r3,2228,2,12.6,tan
OZ,2025ohcl,qm,30,r3,2228,3,0.8,tap
OZ,2025ohcl,qm,30,r3,2228,4,10.1,tan
OZ,2025ohcl,qm,30,r3,2228,5,22.3,tc3
OZ,2025ohcl,qm,30,r3,2228,6,1.3,tc4
OZ,2025ohcl,qm,30,r3,2228,7,7.4,tan
OZ,2025ohcl,qm,30,r3,2228,8,10.9,tc1
OZ,2025ohcl,qm,30,r3,2228,9,0.8,tc2
OZ,2025ohcl,qm,30,r3,2228,10,13.9,tc1
OZ,2025ohcl,qm,30,r3,2228,11,9.1,tc1
OZ,2025ohcl,qm,30,r3,2228,12,11.6,tc2
MK,2025ohcl,qm,30,r2,1787,0,3.2,tc4
MK,2025ohcl,qm,30,r2,1787,1,2.2,tc4
MK,2025ohcl,qm,30,r2,1787,2,3.9,tc4
MK,2025ohcl,qm,30,r2,1787,3,9,tc3
MK,2025ohcl,qm,30,r2,1787,4,6.6,tc3
MK,2025ohcl,qm,30,r2,1787,5,6.5,tc3
MK,2025ohcl,qm,30,r2,1787,6,6.6,tc3
MK,2025ohcl,qm,30,r2,1787,7,5.4,tc3
MK,2025ohcl,qm,30,r2,1787,8,6,tc2
MK,2025ohcl,qm,30,r2,1787,9,4.2,tc2
MK,2025ohcl,qm,30,r2,1787,10,9,tc2
MK,2025ohcl,qm,30,r2,1787,11,10,tc2
MK,2025ohcl,qm,30,r2,1787,12,8.1,tc2
MK,2025ohcl,qm,30,r2,1787,13,18.6,tc1
MK,2025ohcl,qm,30,r2,1787,14,7.7,tc1
ACS,2025ohcl,qm,30,b2,1511,0,6.6,tan
ACS,2025ohcl,qm,30,b2,1511,1,10.6,tan
ACS,2025ohcl,qm,30,b2,1511,2,8.1,tan
ACS,2025ohcl,qm,30,b2,1511,3,9.6,tan
ACS,2025ohcl,qm,30,b2,1511,4,11,tan
ACS,2025ohcl,qm,30,b2,1511,5,17.6,tc4
ACS,2025ohcl,qm,30,b2,1511,6,11.3,tc4
ML,2025ohcl,qm,30,b1,48,0,19.4,tc4
ML,2025ohcl,qm,30,b1,48,1,7.4,tc4
ML,2025ohcl,qm,30,b1,48,2,18.2,tc4
ML,2025ohcl,qm,30,b1,48,3,8.3,tc4
ML,2025ohcl,qm,30,b1,48,4,17.1,tc4
ML,2025ohcl,qm,30,b1,48,5,9.9,tc3
ML,2025ohcl,qm,30,b1,48,6,8.4,tc3
ML,2025ohcl,qm,30,b1,48,7,9.5,tc4
ML,2025ohcl,qm,30,b1,48,8,10.9,tc4
ML,2025ohcl,qm,30,b1,48,9,11,tc3
ACS,2025ohcl,qm,31,b2,2603,0,25.2,tc4
ACS,2025ohcl,qm,31,b2,2603,1,30.4,tc2
ACS,2025ohcl,qm,31,b2,2603,2,15.2,tc4
ACS,2025ohcl,qm,31,b2,2603,3,9.8,tc4
ACS,2025ohcl,qm,31,b2,2603,4,13.3,tc4
ACS,2025ohcl,qm,31,b2,2603,5,10.9,tc3
rh,2025ohcl,qm,31,r2,4145,0,4.3,tc4
rh,2025ohcl,qm,31,r2,4145,1,12.6,tc2
rh,2025ohcl,qm,31,r2,4145,2,15.2,tap
rh,2025ohcl,qm,31,r2,4145,3,5.2,tc3
rh,2025ohcl,qm,31,r2,4145,4,11.3,tc1
rh,2025ohcl,qm,31,r2,4145,5,10.6,tc3
rh,2025ohcl,qm,31,r2,4145,6,11.7,tc3
rh,2025ohcl,qm,31,r2,4145,7,7.9,tc4
rh,2025ohcl,qm,31,r2,4145,8,14,tc4
OZ,2025ohcl,qm,31,b3,1559,0,0.1,tc4
NP,2025ohcl,qm,31,r1,291,0,10.3,tc3
NP,2025ohcl,qm,31,r1,291,1,4.4,tc2
NP,2025ohcl,qm,31,r1,291,2,4.1,tc4
NP,2025ohcl,qm,31,r1,291,3,16,tc3
NP,2025ohcl,qm,31,r1,291,4,2.9,tc2
NP,2025ohcl,qm,31,r1,291,5,10.4,tc1
NP,2025ohcl,qm,31,r1,291,6,8.5,tc3
NP,2025ohcl,qm,31,r1,291,7,26.8,tc3
NP,2025ohcl,qm,31,r1,291,8,3.8,tc3
NP,2025ohcl,qm,31,r1,291,9,10.7,tc3
NP,2025ohcl,qm,31,r1,291,10,6.7,tc3
NP,2025ohcl,qm,31,r1,291,11,13.2,tc1
NP,2025ohcl,qm,31,r1,291,12,14.1,tc2
RV,2025ohcl,qm,31,r3,5740,0,9,tc2
RV,2025ohcl,qm,31,r3,5740,1,6.3,tc2
RV,2025ohcl,qm,31,r3,5740,2,11.4,tc2
RV,2025ohcl,qm,31,r3,5740,3,13.2,tc2
RV,2025ohcl,qm,31,r3,5740,4,13.5,tc3
RV,2025ohcl,qm,31,r3,5740,5,7.7,tc3
RV,2025ohcl,qm,31,r3,5740,6,8.9,tc3
RV,2025ohcl,qm,31,r3,5740,7,10.1,tc4
RV,2025ohcl,qm,31,r3,5740,8,12.4,tc4
ML,2025ohcl,qm,31,b1,10208,0,9.4,tap
ML,2025ohcl,qm,31,b1,10208,1,15.3,tap
ML,2025ohcl,qm,31,b1,10208,2,38,tan
ML,2025ohcl,qm,31,b1,10208,3,21.6,tan
ML,2025ohcl,qm,31,b1,10208,4,18.2,tap
ML,2025ohcl,qm,31,b1,10208,5,13.3,tap
ML,2025ohcl,qm,31,b1,10208,6,8.6,tap
ay,2025ohcl,qm,32,r2,8140,0,,{}
RV,2025ohcl,qm,32,r3,8718,0,,{}
ACS,2025ohcl,qm,32,b2,7885,0,,{}
NP,2025ohcl,qm,32,r1,3484,0,15.3,tc4
NP,2025ohcl,qm,32,r1,3484,1,16.5,tc4
NP,2025ohcl,qm,32,r1,3484,2,14.7,tc1
NP,2025ohcl,qm,32,r1,3484,3,7,tc4
NP,2025ohcl,qm,32,r1,3484,4,17,tc4
NP,2025ohcl,qm,32,r1,3484,5,17.1,tc4
NP,2025ohcl,qm,32,r1,3484,6,22.4,tc4
NP,2025ohcl,qm,32,r1,3484,7,15,tc4
rh,2025ohcl,qm,32,b3,3260,0,14,tc4
rh,2025ohcl,qm,32,b3,3260,1,10.6,tc4
rh,2025ohcl,qm,32,b3,3260,2,11.4,tc4
rh,2025ohcl,qm,32,b3,3260,3,10.4,tc4
rh,2025ohcl,qm,32,b3,3260,4,13.7,tc4
rh,2025ohcl,qm,32,b3,3260,5,12.6,tc4
rh,2025ohcl,qm,32,b3,3260,6,18.4,tc4
ML,2025ohcl,qm,32,b1,120,0,16.8,tc4
ML,2025ohcl,qm,32,b1,120,1,10.2,tc4
ML,2025ohcl,qm,32,b1,120,2,11.7,tc4
ML,2025ohcl,qm,32,b1,120,3,28.5,tc4
ML,2025ohcl,qm,32,b1,120,4,30.8,tc4
rh,2025ohcl,qm,33,b3,695,0,2.5,tc4
rh,2025ohcl,qm,33,b3,695,1,8.8,tc4
rh,2025ohcl,qm,33,b3,695,2,8.4,tc4
rh,2025ohcl,qm,33,b3,695,3,8.6,tc4
rh,2025ohcl,qm,33,b3,695,4,13.6,tc3
rh,2025ohcl,qm,33,b3,695,5,8.6,tc4
rh,2025ohcl,qm,33,b3,695,6,13.4,tc3
rh,2025ohcl,qm,33,b3,695,7,5.2,tc2
rh,2025ohcl,qm,33,b3,695,8,8.9,tc3
rh,2025ohcl,qm,33,b3,695,9,4.7,tc3
rh,2025ohcl,qm,33,b3,695,10,9.8,tc3
rh,2025ohcl,qm,33,b3,695,11,6.2,tc3
rh,2025ohcl,qm,33,b3,695,12,5.6,tc2
rh,2025ohcl,qm,33,b3,695,13,3.8,tc2
rh,2025ohcl,qm,33,b3,695,14,7.3,tc2
Mf,2025ohcl,qm,33,b1,9767,0,,{}
AR,2025ohcl,qm,33,b2,4991,0,10,tc4
AR,2025ohcl,qm,33,b2,4991,1,14.9,tc3
AR,2025ohcl,qm,33,b2,4991,2,12.8,tc2
AR,2025ohcl,qm,33,b2,4991,3,0.8,tc3
AR,2025ohcl,qm,33,b2,4991,4,16.4,tc3
AR,2025ohcl,qm,33,b2,4991,5,6.6,tc2
AR,2025ohcl,qm,33,b2,4991,6,8.3,tc2
AR,2025ohcl,qm,33,b2,4991,7,23.8,tc2
ay,2025ohcl,qm,33,r2,3777,0,,{}
RV,2025ohcl,qm,33,r3,677,0,11,tc2
RV,2025ohcl,qm,33,r3,677,1,13.6,tc2
RV,2025ohcl,qm,33,r3,677,2,53.3,tc1
NP,2025ohcl,qm,33,r1,4050,0,26.9,tc4
NP,2025ohcl,qm,33,r1,4050,1,12.5,tc4
NP,2025ohcl,qm,33,r1,4050,2,59.5,tc1
NP,2025ohcl,qm,33,r1,4050,3,21.6,tc4
ay,2025ohcl,qm,34,r2,5413,0,16.2,tc4
ay,2025ohcl,qm,34,r2,5413,1,29.4,tc4
ay,2025ohcl,qm,34,r2,5413,2,32.7,tc4
ay,2025ohcl,qm,34,r2,5413,3,14,tc4
rh,2025ohcl,qm,34,b3,7165,0,8.1,tc4
rh,2025ohcl,qm,34,b3,7165,1,10.4,tc3
rh,2025ohcl,qm,34,b3,7165,2,9.8,tc1
rh,2025ohcl,qm,34,b3,7165,3,10.1,tc3
rh,2025ohcl,qm,34,b3,7165,4,6.5,tc1
rh,2025ohcl,qm,34,b3,7165,5,21.7,tc3
rh,2025ohcl,qm,34,b3,7165,6,8.7,tc4
rh,2025ohcl,qm,34,b3,7165,7,7.6,tc4
rh,2025ohcl,qm,34,b3,7165,8,13.1,tc4
rh,2025ohcl,qm,34,b3,7165,9,24.7,tc4
RV,2025ohcl,qm,34,r3,10582,0,4.8,tc2
RV,2025ohcl,qm,34,r3,10582,1,10.2,tap
RV,2025ohcl,qm,34,r3,10582,2,20.3,tap
NP,2025ohcl,qm,34,r1,3954,0,73.6,tc3
NP,2025ohcl,qm,34,r1,3954,1,44.5,tc3
AR,2025ohcl,qm,34,b2,4269,0,0.1,tap
AR,2025ohcl,qm,34,b2,4269,1,16.4,tap
AR,2025ohcl,qm,34,b2,4269,2,13.5,tap
AR,2025ohcl,qm,34,b2,4269,3,8.7,tap
AR,2025ohcl,qm,34,b2,4269,4,21.4,tap
AR,2025ohcl,qm,34,b2,4269,5,11.6,tc2
AR,2025ohcl,qm,34,b2,4269,6,10.6,tc3
AR,2025ohcl,qm,34,b2,4269,7,10.5,tc3
AR,2025ohcl,qm,34,b2,4269,8,11.5,tc2
AR,2025ohcl,qm,34,b2,4269,9,10.5,tc1
Mf,2025ohcl,qm,34,b1,8145,0,0.1,tc4
Mf,2025ohcl,qm,34,b1,8145,1,5.4,tc4
Mf,2025ohcl,qm,34,b1,8145,2,46,tc4
Mf,2025ohcl,qm,34,b1,8145,3,20.9,tc4
Mf,2025ohcl,qm,34,b1,8145,4,19.2,tc3
ay,2025ohcl,qm,35,r2,9653,0,,{}
RV,2025ohcl,qm,35,r3,9139,0,100.8,tc4
RV,2025ohcl,qm,35,r3,9139,1,15.6,tc4
Mf,2025ohcl,qm,35,b1,9194,0,0.1,tc1
NP,2025ohcl,qm,35,r1,128,0,,{}
AR,2025ohcl,qm,35,b2,2172,0,11.9,tc4
AR,2025ohcl,qm,35,b2,2172,1,10.5,tc4
rh,2025ohcl,qm,35,b3,9545,0,,{}
AR,2025ohcl,qm,36,b2,2399,0,14.7,tc4
AR,2025ohcl,qm,36,b2,2399,1,8.6,tc4
AR,2025ohcl,qm,36,b2,2399,2,11.6,tc4
AR,2025ohcl,qm,36,b2,2399,3,8.4,tc4
AR,2025ohcl,qm,36,b2,2399,4,15.1,tc3
AR,2025ohcl,qm,36,b2,2399,5,11.4,tc3
AR,2025ohcl,qm,36,b2,2399,6,9.9,tc3
AR,2025ohcl,qm,36,b2,2399,7,8.9,tc3
AR,2025ohcl,qm,36,b2,2399,8,21.5,tc2
Mf,2025ohcl,qm,36,b1,6964,0,0.1,tan
ay,2025ohcl,qm,36,r2,4121,0,33.5,tc3
ay,2025ohcl,qm,36,r2,4121,1,9,tc3
ay,2025ohcl,qm,36,r2,4121,2,11.4,tc3
ay,2025ohcl,qm,36,r2,4121,3,7.5,tc2
ay,2025ohcl,qm,36,r2,4121,4,14,tc1
ay,2025ohcl,qm,36,r2,4121,5,9.7,tc4
ay,2025ohcl,qm,36,r2,4121,6,12.8,tc4
rh,2025ohcl,qm,36,b3,8243,0,15.3,tc2
rh,2025ohcl,qm,36,b3,8243,1,8.7,tc3
rh,2025ohcl,qm,36,b3,8243,2,8.4,tc3
rh,2025ohcl,qm,36,b3,8243,3,7.9,tc2
rh,2025ohcl,qm,36,b3,8243,4,9.7,tc2
rh,2025ohcl,qm,36,b3,8243,5,7.5,tc2
rh,2025ohcl,qm,36,b3,8243,6,11.4,tc2
rh,2025ohcl,qm,36,b3,8243,7,7.5,tc1
rh,2025ohcl,qm,36,b3,8243,8,7,tc1
rh,2025ohcl,qm,36,b3,8243,9,8.5,tc2
rh,2025ohcl,qm,36,b3,8243,10,10.6,tc1
rh,2025ohcl,qm,36,b3,8243,11,19.2,tc3
rh,2025ohcl,qm,36,b3,8243,12,8,tc3
RV,2025ohcl,qm,36,r3,4611,0,4.1,tc4
RV,2025ohcl,qm,36,r3,4611,1,6.4,tap
RV,2025ohcl,qm,36,r3,4611,2,7.1,tap
RV,2025ohcl,qm,36,r3,4611,3,8.3,tc3
RV,2025ohcl,qm,36,r3,4611,4,3.9,tc3
RV,2025ohcl,qm,36,r3,4611,5,5.8,tc3
RV,2025ohcl,qm,36,r3,4611,6,5.2,tc3
RV,2025ohcl,qm,36,r3,4611,7,7.3,tc2
RV,2025ohcl,qm,36,r3,4611,8,4.9,tc2
RV,2025ohcl,qm,36,r3,4611,9,4.4,tc2
RV,2025ohcl,qm,36,r3,4611,10,8.3,tc2
RV,2025ohcl,qm,36,r3,4611,11,11,tan
RV,2025ohcl,qm,36,r3,4611,12,6,tc4
RV,2025ohcl,qm,36,r3,4611,13,15.1,tc3
RV,2025ohcl,qm,36,r3,4611,14,8,tc3
RV,2025ohcl,qm,36,r3,4611,15,22.4,tc2
NP,2025ohcl,qm,36,r1,10207,0,0.1,tc1
NP,2025ohcl,qm,36,r1,10207,1,14.5,tc1
NP,2025ohcl,qm,36,r1,10207,2,19.9,tc1
NP,2025ohcl,qm,36,r1,10207,3,9.4,tc1
NP,2025ohcl,qm,36,r1,10207,4,11.5,tc1
Luke,2025ohcl,qm,30,b3,4085,0,47.9,tc4
Luke,2025ohcl,qm,30,b3,4085,1,27,tc1
ay,2025ohcl,qm,37,r2,3015,0,3.6,tc4
ay,2025ohcl,qm,37,r2,3015,1,10.5,tc4
ay,2025ohcl,qm,37,r2,3015,2,11.7,tc4
ay,2025ohcl,qm,37,r2,3015,3,8.5,tc4
ay,2025ohcl,qm,37,r2,3015,4,33,tc4
ay,2025ohcl,qm,37,r2,3015,5,20.1,tc3
rh,2025ohcl,qm,37,b3,1308,0,23.9,tap
rh,2025ohcl,qm,37,b3,1308,1,42.8,tap
rh,2025ohcl,qm,37,b3,1308,2,15.8,tap
rh,2025ohcl,qm,37,b3,1308,3,19.8,tap
rh,2025ohcl,qm,37,b3,1308,4,21.3,tap
AR,2025ohcl,qm,37,b2,8713,0,16.8,tc1
AR,2025ohcl,qm,37,b2,8713,1,33.1,tc1
RV,2025ohcl,qm,37,r3,9643,0,5.8,tc1
RV,2025ohcl,qm,37,r3,9643,1,27.4,tc1
RV,2025ohcl,qm,37,r3,9643,2,26,tc1
NP,2025ohcl,qm,37,r1,1405,0,0.1,tc4
NP,2025ohcl,qm,37,r1,1405,1,11,tc4
NP,2025ohcl,qm,37,r1,1405,2,4.3,tc4
NP,2025ohcl,qm,37,r1,1405,3,6.8,tc4
NP,2025ohcl,qm,37,r1,1405,4,28,tc3
NP,2025ohcl,qm,37,r1,1405,5,0.6,tc3
NP,2025ohcl,qm,37,r1,1405,6,1.2,tc1
AR,2025ohcl,qm,38,b2,5740,0,1.2,tc4
AR,2025ohcl,qm,38,b2,5740,1,28.4,tc4
AR,2025ohcl,qm,38,b2,5740,2,20.9,tc3
AR,2025ohcl,qm,38,b2,5740,3,8.8,tc1
AR,2025ohcl,qm,38,b2,5740,4,7.7,tc3
AR,2025ohcl,qm,38,b2,5740,5,8,tc4
AR,2025ohcl,qm,38,b2,5740,6,22.2,tc3
AR,2025ohcl,qm,38,b2,5740,7,0.3,tc4
AR,2025ohcl,qm,38,b2,5740,8,10.2,tc2
ay,2025ohcl,qm,38,r2,8718,0,77.4,tc2
ay,2025ohcl,qm,38,r2,8718,1,14,tc4
RV,2025ohcl,qm,38,r3,291,0,43,tc3
RV,2025ohcl,qm,38,r3,291,1,13.2,tc3
RV,2025ohcl,qm,38,r3,291,2,68.6,tc3
rh,2025ohcl,qm,38,b3,9622,0,70.2,tap
rh,2025ohcl,qm,38,b3,9622,1,0.2,tap
rh,2025ohcl,qm,38,b3,9622,2,19.9,tap
rh,2025ohcl,qm,38,b3,9622,3,26.2,tap
Mf,2025ohcl,qm,38,b1,1511,0,0.1,tc1
Mf,2025ohcl,qm,38,b1,1511,1,2.2,tc4
Mf,2025ohcl,qm,38,b1,1511,2,6.1,tc3
