Scouter Name,Event,Match Level,Match #,Robot,Team #,Cycle Time,Cycle Type
RV,2025nyro,qm,34,b2,3003,14.2,tc4
RV,2025nyro,qm,34,b2,3003,13.3,tc4
RV,2025nyro,qm,34,b2,3003,15.1,tc4
cc,2025nyro,qm,34,b3,564,,{}
df,2025nyro,qm,34,r1,10223,40.4,tc1
df,2025nyro,qm,34,r1,10223,23.4,tc1
df,2025nyro,qm,34,r1,10223,11.4,tc1
df,2025nyro,qm,34,r1,10223,6.3,tc1
df,2025nyro,qm,34,r1,10223,16.3,tc1
AC,2025nyro,qm,34,b1,7165,,{}
ZS,2025nyro,qm,34,r3,1591,4,tc4
ZS,2025nyro,qm,34,r3,1591,8.8,tc4
ZS,2025nyro,qm,34,r3,1591,8.5,tc4
ZS,2025nyro,qm,34,r3,1591,11,tap
ZS,2025nyro,qm,34,r3,1591,14.9,tc3
ZS,2025nyro,qm,34,r3,1591,12.1,tc3
ZS,2025nyro,qm,34,r3,1591,40.1,tc3
ZS,2025nyro,qm,34,r3,1591,8,tc3
ZS,2025nyro,qm,34,r3,1591,18.4,tc3
ZS,2025nyro,qm,34,r3,1591,13.3,tc1
bo,2025nyro,qm,35,r2,2791,41,tc3
JS,2025nyro,qm,35,b2,191,5.4,tap
JS,2025nyro,qm,35,b2,191,9.8,tap
JS,2025nyro,qm,35,b2,191,10.1,tc3
JS,2025nyro,qm,35,b2,191,22,tap
JS,2025nyro,qm,35,b2,191,7.7,tc3
JS,2025nyro,qm,35,b2,191,7.3,tc2
JS,2025nyro,qm,35,b2,191,9.5,tc2
JS,2025nyro,qm,35,b2,191,8.4,tc2
JS,2025nyro,qm,35,b2,191,9.8,tc3
df,2025nyro,qm,35,r1,2614,18.3,tc4
df,2025nyro,qm,35,r1,2614,7.9,tc4
df,2025nyro,qm,35,r1,2614,12.8,tc4
df,2025nyro,qm,35,r1,2614,15.2,tc4
df,2025nyro,qm,35,r1,2614,36.4,tc4
df,2025nyro,qm,35,r1,2614,9.2,tc4
df,2025nyro,qm,35,r1,2614,12.7,tc2
AC,2025nyro,qm,35,b1,1405,19.4,tc3
AC,2025nyro,qm,35,b1,1405,16.9,tc3
AC,2025nyro,qm,35,b1,1405,8.5,tc4
AC,2025nyro,qm,35,b1,1405,64.3,tc2
eg,2025nyro,qm,35,b3,695,4.9,tc4
eg,2025nyro,qm,35,b3,695,8.1,tc4
eg,2025nyro,qm,35,b3,695,11.1,tc4
eg,2025nyro,qm,35,b3,695,11.6,tc4
eg,2025nyro,qm,35,b3,695,9.1,tc4
eg,2025nyro,qm,35,b3,695,10.8,tc4
eg,2025nyro,qm,35,b3,695,9,tc3
eg,2025nyro,qm,35,b3,695,7.2,tc2
eg,2025nyro,qm,35,b3,695,13.6,tc2
eg,2025nyro,qm,35,b3,695,9.6,tc3
eg,2025nyro,qm,35,b3,695,8.6,tc3
eg,2025nyro,qm,35,b3,695,6.2,tc3
eg,2025nyro,qm,35,b3,695,18.7,tc3
np,2025nyro,qm,35,r3,1507,6.3,tc4
np,2025nyro,qm,35,r3,1507,9.8,tap
np,2025nyro,qm,35,r3,1507,11.9,tc3
np,2025nyro,qm,35,r3,1507,9.2,tap
np,2025nyro,qm,35,r3,1507,12.9,tc4
np,2025nyro,qm,35,r3,1507,9.5,tc3
np,2025nyro,qm,35,r3,1507,9.7,tc3
np,2025nyro,qm,35,r3,1507,10.3,tc3
np,2025nyro,qm,35,r3,1507,5.5,tc2
np,2025nyro,qm,35,r3,1507,5.9,tc2
np,2025nyro,qm,35,r3,1507,7.2,tc2
np,2025nyro,qm,35,r3,1507,9.4,tc2
DD,2025nyro,qm,36,r2,3044,4,tc4
DD,2025nyro,qm,36,r2,3044,63.2,tc3
DD,2025nyro,qm,36,r2,3044,2,tc3
DD,2025nyro,qm,36,r2,3044,3.7,tc2
DD,2025nyro,qm,36,r2,3044,5.5,tc4
DD,2025nyro,qm,36,r2,3044,10.1,tc4
DD,2025nyro,qm,36,r2,3044,12.5,tc1
DD,2025nyro,qm,36,r2,3044,11.4,tc4
JS,2025nyro,qm,36,b2,3799,63.1,tc2
JS,2025nyro,qm,36,b2,3799,28,tc1
JS,2025nyro,qm,36,b2,3799,7,tc2
JS,2025nyro,qm,36,b2,3799,16.6,tc3
AC,2025nyro,qm,36,b1,578,,{}
eg,2025nyro,qm,36,b3,3181,58.7,tc4
eg,2025nyro,qm,36,b3,3181,16.1,tc1
ZS,2025nyro,qm,36,r3,424,6.7,tan
ZS,2025nyro,qm,36,r3,424,11.7,tan
ZS,2025nyro,qm,36,r3,424,19.8,tc2
ZS,2025nyro,qm,36,r3,424,15.7,tan
ZS,2025nyro,qm,36,r3,424,11.6,tan
ZS,2025nyro,qm,36,r3,424,14.3,tc3
ZS,2025nyro,qm,36,r3,424,19.6,tc3
df,2025nyro,qm,36,r1,1126,4.6,tc4
df,2025nyro,qm,36,r1,1126,17.3,tc4
df,2025nyro,qm,36,r1,1126,57.6,tc4
eg,2025nyro,qm,37,b3,2340,,{}
DD,2025nyro,qm,37,r2,7903,,{}
JS,2025nyro,qm,37,b2,9643,37,tc1
JS,2025nyro,qm,37,b2,9643,7.3,tc1
JS,2025nyro,qm,37,b2,9643,10.9,tc1
JS,2025nyro,qm,37,b2,9643,36.4,tc1
JS,2025nyro,qm,37,b2,9643,20.7,tc1
ZS,2025nyro,qm,37,r3,533,76.5,tc4
AC,2025nyro,qm,37,b1,639,0.1,tc4
AC,2025nyro,qm,37,b1,639,13.3,tc4
AC,2025nyro,qm,37,b1,639,19.7,tc4
AC,2025nyro,qm,37,b1,639,19.7,tc4
df,2025nyro,qm,37,r1,1518,3.7,tc4
df,2025nyro,qm,37,r1,1518,7.5,tan
df,2025nyro,qm,37,r1,1518,66.6,tan
df,2025nyro,qm,37,r1,1518,1.4,tc4
df,2025nyro,qm,37,r1,1518,19.5,tap
DD,2025nyro,qm,38,r2,4611,1.3,tc4
DD,2025nyro,qm,38,r2,4611,6.8,tc4
DD,2025nyro,qm,38,r2,4611,7.7,tc4
DD,2025nyro,qm,38,r2,4611,7.1,tc4
DD,2025nyro,qm,38,r2,4611,8.1,tc4
DD,2025nyro,qm,38,r2,4611,7.5,tc4
DD,2025nyro,qm,38,r2,4611,11.5,tc4
DD,2025nyro,qm,38,r2,4611,8.7,tc4
DD,2025nyro,qm,38,r2,4611,14.4,tc4
DD,2025nyro,qm,38,r2,4611,12.8,tc3
DD,2025nyro,qm,38,r2,4611,12,tc3
DD,2025nyro,qm,38,r2,4611,7.3,tc3
DD,2025nyro,qm,38,r2,4611,6,tc3
DD,2025nyro,qm,38,r2,4611,7.8,tc3
ZS,2025nyro,qm,38,r3,1308,35.8,tap
ZS,2025nyro,qm,38,r3,1308,22.3,tap
ZS,2025nyro,qm,38,r3,1308,13.9,tap
ZS,2025nyro,qm,38,r3,1308,39.2,tap
AC,2025nyro,qm,38,b1,2010,0.1,tc4
AC,2025nyro,qm,38,b1,2010,33.6,tc3
AC,2025nyro,qm,38,b1,2010,20.2,tc2
AC,2025nyro,qm,38,b1,2010,15.4,tc2
JS,2025nyro,qm,38,b2,2228,28,tc4
JS,2025nyro,qm,38,b2,2228,12.2,tc4
JS,2025nyro,qm,38,b2,2228,26,tc3
JS,2025nyro,qm,38,b2,2228,21.9,tc3
JS,2025nyro,qm,38,b2,2228,0.2,tc3
JS,2025nyro,qm,38,b2,2228,4.4,tc3
JS,2025nyro,qm,38,b2,2228,15.8,tc2
eg,2025nyro,qm,38,b3,3951,8.6,tap
eg,2025nyro,qm,38,b3,3951,81.1,tan
eg,2025nyro,qm,38,b3,3951,2.4,tap
df,2025nyro,qm,38,r1,250,,{}
cc,2025nyro,qm,39,b3,8243,33.1,tc1
cc,2025nyro,qm,39,b3,8243,52.2,tc1
cc,2025nyro,qm,39,b3,8243,11.1,tc1
cc,2025nyro,qm,39,b3,8243,5.3,tc1
cc,2025nyro,qm,39,b3,8243,17.9,tc1
cc,2025nyro,qm,39,b3,8243,4.7,tc1
cc,2025nyro,qm,39,b3,8243,9.4,tc1
DD,2025nyro,qm,39,r2,5590,48.9,tc4
DD,2025nyro,qm,39,r2,5590,20.5,tc4
DD,2025nyro,qm,39,r2,5590,24.9,tc4
DD,2025nyro,qm,39,r2,5590,29.3,tc4
AC,2025nyro,qm,39,b1,6621,0.1,tc3
AC,2025nyro,qm,39,b1,6621,35.7,tc4
AC,2025nyro,qm,39,b1,6621,5.6,tc4
AC,2025nyro,qm,39,b1,6621,6.4,tc4
AC,2025nyro,qm,39,b1,6621,14.7,tc3
AC,2025nyro,qm,39,b1,6621,3,tc3
AC,2025nyro,qm,39,b1,6621,5.1,tc3
AC,2025nyro,qm,39,b1,6621,9.2,tc3
AC,2025nyro,qm,39,b1,6621,16,tc3
df,2025nyro,qm,39,r1,4930,1.6,tc2
df,2025nyro,qm,39,r1,4930,47.3,tc2
df,2025nyro,qm,39,r1,4930,9.9,tc2
df,2025nyro,qm,39,r1,4930,6.6,tc2
df,2025nyro,qm,39,r1,4930,7.1,tc2
df,2025nyro,qm,39,r1,4930,13.5,tc3
JS,2025nyro,qm,39,b2,1559,0.1,tc4
np,2025nyro,qm,39,r3,5881,,{}
JS,2025nyro,qm,40,b2,378,19.2,tc4
JS,2025nyro,qm,40,b2,378,13.8,tc3
JS,2025nyro,qm,40,b2,378,37.7,tc3
JS,2025nyro,qm,40,b2,378,14.7,tc3
DD,2025nyro,qm,40,r2,564,,{}
cc,2025nyro,qm,40,b3,271,11.4,tc1
cc,2025nyro,qm,40,b3,271,42.4,tap
cc,2025nyro,qm,40,b3,271,23.4,tc1
cc,2025nyro,qm,40,b3,271,9.5,tap
cc,2025nyro,qm,40,b3,271,20.1,tap
np,2025nyro,qm,40,r3,1591,3.1,tc4
np,2025nyro,qm,40,r3,1591,16.9,tc4
np,2025nyro,qm,40,r3,1591,6.3,tc4
np,2025nyro,qm,40,r3,1591,10.4,tc4
np,2025nyro,qm,40,r3,1591,10.1,tc4
np,2025nyro,qm,40,r3,1591,28.2,tc4
np,2025nyro,qm,40,r3,1591,8,tc4
AC,2025nyro,qm,40,b1,1787,2.5,tc4
AC,2025nyro,qm,40,b1,1787,7.9,tc4
AC,2025nyro,qm,40,b1,1787,9.8,tc4
AC,2025nyro,qm,40,b1,1787,13.7,tc4
AC,2025nyro,qm,40,b1,1787,17.1,tc4
AC,2025nyro,qm,40,b1,1787,9.7,tc4
AC,2025nyro,qm,40,b1,1787,12.9,tc4
AC,2025nyro,qm,40,b1,1787,21.6,tc4
AC,2025nyro,qm,40,b1,1787,9.5,tc4
df,2025nyro,qm,40,r1,2252,1.3,tc4
df,2025nyro,qm,40,r1,2252,40.4,tc4
df,2025nyro,qm,40,r1,2252,14.7,tc3
df,2025nyro,qm,40,r1,2252,23.8,tc3
CD,2025nyro,qm,41,r2,8393,12.2,tc2
CD,2025nyro,qm,41,r2,8393,24.2,tc2
CD,2025nyro,qm,41,r2,8393,19.2,tap
CD,2025nyro,qm,41,r2,8393,8.4,tap
CD,2025nyro,qm,41,r2,8393,28,tc1
CD,2025nyro,qm,41,r2,8393,14.4,tc1
RV,2025nyro,qm,41,b2,8140,106.7,tc1
RV,2025nyro,qm,41,b2,8140,42,tc1
RV,2025nyro,qm,41,b2,8140,0.2,tc1
AC,2025nyro,qm,41,b1,1507,5.9,tc4
AC,2025nyro,qm,41,b1,1507,13.4,tc4
AC,2025nyro,qm,41,b1,1507,8.6,tap
AC,2025nyro,qm,41,b1,1507,26.1,tc4
AC,2025nyro,qm,41,b1,1507,26.7,tap
AC,2025nyro,qm,41,b1,1507,15.3,tc4
cc,2025nyro,qm,41,b3,3004,33.7,tc1
cc,2025nyro,qm,41,b3,3004,9.5,tc1
cc,2025nyro,qm,41,b3,3004,38.5,tc1
cc,2025nyro,qm,41,b3,3004,49.7,tc1
df,2025nyro,qm,41,r1,2791,39.5,tc3
df,2025nyro,qm,41,r1,2791,24.9,tc2
df,2025nyro,qm,41,r1,2791,34.3,tc2
df,2025nyro,qm,41,r1,2791,31.7,tc1
np,2025nyro,qm,41,r3,3015,1.4,tc4
np,2025nyro,qm,41,r3,3015,3.3,tc4
np,2025nyro,qm,41,r3,3015,6.5,tc4
np,2025nyro,qm,41,r3,3015,9.4,tc4
np,2025nyro,qm,41,r3,3015,10.9,tc4
np,2025nyro,qm,41,r3,3015,9.8,tc4
np,2025nyro,qm,41,r3,3015,6.6,tc4
np,2025nyro,qm,41,r3,3015,5.5,tc4
np,2025nyro,qm,41,r3,3015,9.7,tc3
np,2025nyro,qm,41,r3,3015,5,tc3
np,2025nyro,qm,41,r3,3015,9.6,tc3
np,2025nyro,qm,41,r3,3015,8.4,tc3
CD,2025nyro,qm,42,r2,340,13.9,tc4
CD,2025nyro,qm,42,r2,340,0.3,tc4
CD,2025nyro,qm,42,r2,340,11.7,tc4
CD,2025nyro,qm,42,r2,340,9,tc4
CD,2025nyro,qm,42,r2,340,13.6,tc1
CD,2025nyro,qm,42,r2,340,6.7,tc4
CD,2025nyro,qm,42,r2,340,10.5,tc4
CD,2025nyro,qm,42,r2,340,11.3,tc4
CD,2025nyro,qm,42,r2,340,36.7,tc3
RV,2025nyro,qm,42,b2,3181,,
np,2025nyro,qm,42,r3,3838,,{}
AC,2025nyro,qm,42,b1,6911,3.8,tc4
AC,2025nyro,qm,42,b1,6911,16.2,tan
AC,2025nyro,qm,42,b1,6911,10.1,tc4
AC,2025nyro,qm,42,b1,6911,6.7,tc4
AC,2025nyro,qm,42,b1,6911,8.5,tan
AC,2025nyro,qm,42,b1,6911,35.9,tc4
AC,2025nyro,qm,42,b1,6911,15.9,tan
AC,2025nyro,qm,42,b1,6911,32.8,tc4
df,2025nyro,qm,42,r1,578,,{}
eg,2025nyro,qm,42,b3,229,,{}
ZS,2025nyro,qm,43,r3,9622,,{}
JS,2025nyro,qm,43,r1,2614,0.1,tc4
JS,2025nyro,qm,43,r1,2614,6.9,tc4
JS,2025nyro,qm,43,r1,2614,11,tc4
JS,2025nyro,qm,43,r1,2614,10,tc4
JS,2025nyro,qm,43,r1,2614,10.8,tc4
JS,2025nyro,qm,43,r1,2614,15.9,tc4
JS,2025nyro,qm,43,r1,2614,8.2,tc4
JS,2025nyro,qm,43,r1,2614,15.3,tc1
JS,2025nyro,qm,43,r1,2614,9.8,tc4
JS,2025nyro,qm,43,r1,2614,14.9,tc4
eg,2025nyro,qm,43,b3,3799,57.6,tc1
eg,2025nyro,qm,43,b3,3799,19.9,tc1
eg,2025nyro,qm,43,b3,3799,47,tc1
RV,2025nyro,qm,43,b2,424,3,tan
RV,2025nyro,qm,43,b2,424,20.2,tan
RV,2025nyro,qm,43,b2,424,9.1,tan
RV,2025nyro,qm,43,b2,424,15.2,tan
RV,2025nyro,qm,43,b2,424,12.1,tan
RV,2025nyro,qm,43,b2,424,25,tc3
RV,2025nyro,qm,43,b2,424,11.9,tc3
CD,2025nyro,qm,43,r2,10223,5.3,tc1
CD,2025nyro,qm,43,r2,10223,10.5,tc1
CD,2025nyro,qm,43,r2,10223,16.6,tc1
CD,2025nyro,qm,43,r2,10223,18.1,tc1
AC,2025nyro,qm,43,b1,3171,33.8,tc4
AC,2025nyro,qm,43,b1,3171,33.7,tc4
AC,2025nyro,qm,43,b1,3171,16.3,tc4
AC,2025nyro,qm,43,b1,3171,14.6,tc4
AC,2025nyro,qm,43,b1,3171,25.4,tc3
AC,2025nyro,qm,43,b1,3171,15.6,tc3
CD,2025nyro,qm,44,r2,6868,0.1,tc3
CD,2025nyro,qm,44,r2,6868,15.2,tc3
CD,2025nyro,qm,44,r2,6868,16.6,tc3
CD,2025nyro,qm,44,r2,6868,10.9,tc2
CD,2025nyro,qm,44,r2,6868,10.7,tc3
CD,2025nyro,qm,44,r2,6868,16.4,tc4
CD,2025nyro,qm,44,r2,6868,32.1,tc2
RV,2025nyro,qm,44,b2,3044,15.2,tc4
RV,2025nyro,qm,44,b2,3044,8.2,tc4
RV,2025nyro,qm,44,b2,3044,22.9,tc4
RV,2025nyro,qm,44,b2,3044,10.9,tc3
RV,2025nyro,qm,44,b2,3044,19.5,tc3
RV,2025nyro,qm,44,b2,3044,9.3,tc2
RV,2025nyro,qm,44,b2,3044,19.7,tc1
RV,2025nyro,qm,44,b2,3044,10.7,tc4
RV,2025nyro,qm,44,b2,3044,8.7,tc4
eg,2025nyro,qm,44,b3,1511,2,tc4
eg,2025nyro,qm,44,b3,1511,22.9,tap
eg,2025nyro,qm,44,b3,1511,7.3,tap
eg,2025nyro,qm,44,b3,1511,12,tc3
eg,2025nyro,qm,44,b3,1511,16,tc3
eg,2025nyro,qm,44,b3,1511,23.8,tc4
eg,2025nyro,qm,44,b3,1511,13.3,tc3
df,2025nyro,qm,44,r1,3173,13,tap
df,2025nyro,qm,44,r1,3173,31.1,tc1
df,2025nyro,qm,44,r1,3173,7,tc1
df,2025nyro,qm,44,r1,3173,7,tc1
df,2025nyro,qm,44,r1,3173,8.2,tc1
df,2025nyro,qm,44,r1,3173,12.7,tap
df,2025nyro,qm,44,r1,3173,8.9,tc1
df,2025nyro,qm,44,r1,3173,8.6,tc1
ZS,2025nyro,qm,44,r3,695,20.5,tc4
ZS,2025nyro,qm,44,r3,695,6.2,tc4
ZS,2025nyro,qm,44,r3,695,5.8,tc4
ZS,2025nyro,qm,44,r3,695,11.2,tc4
ZS,2025nyro,qm,44,r3,695,7.3,tc4
ZS,2025nyro,qm,44,r3,695,9.3,tc4
ZS,2025nyro,qm,44,r3,695,9.3,tc4
ZS,2025nyro,qm,44,r3,695,9.5,tc3
ZS,2025nyro,qm,44,r3,695,7.2,tc3
ZS,2025nyro,qm,44,r3,695,8.4,tc2
ZS,2025nyro,qm,44,r3,695,7.3,tc3
ZS,2025nyro,qm,44,r3,695,14,tc3
ZS,2025nyro,qm,44,r3,695,10.5,tc3
ZS,2025nyro,qm,44,r3,695,6.9,tc2
ER,2025nyro,qm,44,b1,1585,0.1,tc2
ER,2025nyro,qm,44,b1,1585,0.4,tc2
ER,2025nyro,qm,44,b1,1585,2.2,tc2
DD,2025nyro,qm,45,r2,1405,26.4,tc4
DD,2025nyro,qm,45,r2,1405,13,tc1
DD,2025nyro,qm,45,r2,1405,70.5,tc3
ZS,2025nyro,qm,45,r3,3003,15.4,tc4
ZS,2025nyro,qm,45,r3,3003,23.4,tc4
ZS,2025nyro,qm,45,r3,3003,10.7,tc4
ZS,2025nyro,qm,45,r3,3003,9.4,tc4
ZS,2025nyro,qm,45,r3,3003,14.1,tc3
ZS,2025nyro,qm,45,r3,3003,18.9,tc3
ZS,2025nyro,qm,45,r3,3003,11.1,tc4
JS,2025nyro,qm,45,b2,1126,38.4,tc1
JS,2025nyro,qm,45,b2,1126,14.2,tc1
JS,2025nyro,qm,45,b2,1126,16,tc1
JS,2025nyro,qm,45,b2,1126,12.6,tc1
df,2025nyro,qm,45,r1,20,5.9,tc4
df,2025nyro,qm,45,r1,20,10.3,tc4
df,2025nyro,qm,45,r1,20,16.3,tc4
df,2025nyro,qm,45,r1,20,9.5,tc3
df,2025nyro,qm,45,r1,20,18.8,tc3
df,2025nyro,qm,45,r1,20,8.6,tc3
df,2025nyro,qm,45,r1,20,19.8,tc4
df,2025nyro,qm,45,r1,20,11.2,tc2
eg,2025nyro,qm,45,b3,7165,0.1,tc4
eg,2025nyro,qm,45,b3,7165,50.5,tc4
eg,2025nyro,qm,45,b3,7165,22.1,tc2
eg,2025nyro,qm,45,b3,7165,24.6,tc3
eg,2025nyro,qm,45,b3,7165,18.2,tc2
ER,2025nyro,qm,45,b1,191,0.1,tc4
ER,2025nyro,qm,45,b1,191,7.4,tc4
ER,2025nyro,qm,45,b1,191,13.3,tap
ER,2025nyro,qm,45,b1,191,5.6,tap
ER,2025nyro,qm,45,b1,191,10.9,tc3
ER,2025nyro,qm,45,b1,191,10.6,tc3
ER,2025nyro,qm,45,b1,191,6.8,tc3
ER,2025nyro,qm,45,b1,191,4.7,tc4
ER,2025nyro,qm,45,b1,191,2.4,tc3
ER,2025nyro,qm,45,b1,191,8.8,tc3
ER,2025nyro,qm,45,b1,191,4.6,tc2
ER,2025nyro,qm,45,b1,191,5.4,tap
ER,2025nyro,qm,45,b1,191,5.8,tc2
ER,2025nyro,qm,45,b1,191,12.4,tc4
ER,2025nyro,qm,45,b1,191,3.4,tc4
JS,2025nyro,qm,46,b2,1559,20.7,tc3
JS,2025nyro,qm,46,b2,1559,44.8,tc3
DD,2025nyro,qm,46,r2,2252,10.2,tc4
DD,2025nyro,qm,46,r2,2252,7.4,tc4
DD,2025nyro,qm,46,r2,2252,23.9,tc4
DD,2025nyro,qm,46,r2,2252,12.6,tc4
DD,2025nyro,qm,46,r2,2252,12.4,tc4
DD,2025nyro,qm,46,r2,2252,18.1,tc4
DD,2025nyro,qm,46,r2,2252,9.7,tc4
DD,2025nyro,qm,46,r2,2252,15.2,tc4
DD,2025nyro,qm,46,r2,2252,15.5,tc4
DD,2025nyro,qm,46,r2,2252,19.8,tc4
df,2025nyro,qm,46,r1,271,0.1,tc1
df,2025nyro,qm,46,r1,271,8.4,tap
ER,2025nyro,qm,46,b1,5590,0.1,tc3
ER,2025nyro,qm,46,b1,5590,17.6,tc3
ER,2025nyro,qm,46,b1,5590,40.4,tc2
eg,2025nyro,qm,46,b3,4611,0.5,tc4
eg,2025nyro,qm,46,b3,4611,9.3,tap
eg,2025nyro,qm,46,b3,4611,12.1,tc4
eg,2025nyro,qm,46,b3,4611,4.3,tap
eg,2025nyro,qm,46,b3,4611,8.2,tc4
eg,2025nyro,qm,46,b3,4611,7.8,tc3
eg,2025nyro,qm,46,b3,4611,19.5,tc3
eg,2025nyro,qm,46,b3,4611,22.8,tc2
eg,2025nyro,qm,46,b3,4611,12.6,tc2
eg,2025nyro,qm,46,b3,4611,9,tc2
eg,2025nyro,qm,46,b3,4611,7.1,tc4
eg,2025nyro,qm,46,b3,4611,9.4,tc4
ZS,2025nyro,qm,46,r3,2340,6.5,tc2
ZS,2025nyro,qm,46,r3,2340,38.9,tc2
ZS,2025nyro,qm,46,r3,2340,23.3,tc2
ZS,2025nyro,qm,46,r3,2340,31.8,tc2
ZS,2025nyro,qm,46,r3,2340,10.6,tc2
DD,2025nyro,qm,47,r2,1308,16.8,tap
eg,2025nyro,qm,47,b3,4930,5.8,tc3
eg,2025nyro,qm,47,b3,4930,36.5,tc2
eg,2025nyro,qm,47,b3,4930,12.4,tc3
eg,2025nyro,qm,47,b3,4930,9.9,tc2
eg,2025nyro,qm,47,b3,4930,19.8,tc2
eg,2025nyro,qm,47,b3,4930,10.7,tc3
eg,2025nyro,qm,47,b3,4930,7.9,tc3
df,2025nyro,qm,47,r1,2791,11.7,tc4
df,2025nyro,qm,47,r1,2791,12.8,tc4
df,2025nyro,qm,47,r1,2791,42,tc4
df,2025nyro,qm,47,r1,2791,37.9,tc4
AC,2025nyro,qm,47,b1,3015,2.9,tc4
AC,2025nyro,qm,47,b1,3015,5.7,tc4
AC,2025nyro,qm,47,b1,3015,6.9,tc4
AC,2025nyro,qm,47,b1,3015,18.5,tc3
AC,2025nyro,qm,47,b1,3015,7.6,tc3
AC,2025nyro,qm,47,b1,3015,9.2,tc3
AC,2025nyro,qm,47,b1,3015,5.4,tc3
AC,2025nyro,qm,47,b1,3015,10.9,tc2
AC,2025nyro,qm,47,b1,3015,11.4,tc2
JS,2025nyro,qm,47,b2,3951,26.7,tap
JS,2025nyro,qm,47,b2,3951,26.2,tap
ZS,2025nyro,qm,47,r3,6621,8.5,tc3
ZS,2025nyro,qm,47,r3,6621,7.1,tc3
ZS,2025nyro,qm,47,r3,6621,7.7,tc3
ZS,2025nyro,qm,47,r3,6621,13.9,tc3
ZS,2025nyro,qm,47,r3,6621,19.4,tc3
ZS,2025nyro,qm,47,r3,6621,12.5,tc3
ZS,2025nyro,qm,47,r3,6621,22.7,tc2
ZS,2025nyro,qm,47,r3,6621,8,tc2
ZS,2025nyro,qm,47,r3,6621,7.9,tc3
ZS,2025nyro,qm,47,r3,6621,6.7,tc3
JS,2025nyro,qm,48,b2,3181,,{}
DD,2025nyro,qm,48,r2,6911,1.9,tc4
DD,2025nyro,qm,48,r2,6911,8.8,tan
DD,2025nyro,qm,48,r2,6911,55.5,tc4
DD,2025nyro,qm,48,r2,6911,5.9,tan
AC,2025nyro,qm,48,b1,7903,,{}
df,2025nyro,qm,48,r1,564,,{}
ZS,2025nyro,qm,48,r3,8393,63.4,tc2
ZS,2025nyro,qm,48,r3,8393,9.2,tc3
ZS,2025nyro,qm,48,r3,8393,7.6,tc3
ZS,2025nyro,qm,48,r3,8393,11.3,tc3
eg,2025nyro,qm,48,b3,250,,{}
RV,2025nyro,qm,49,b2,578,,{}
DD,2025nyro,qm,49,r2,3838,,{}
AC,2025nyro,qm,49,b1,5881,12,tc2
AC,2025nyro,qm,49,b1,5881,10.6,tc2
AC,2025nyro,qm,49,b1,5881,33,tc2
df,2025nyro,qm,49,r1,9622,,{}
eg,2025nyro,qm,49,b3,2614,19.1,tap
eg,2025nyro,qm,49,b3,2614,17.9,tap
eg,2025nyro,qm,49,b3,2614,13.3,tc4
eg,2025nyro,qm,49,b3,2614,24,tc4
eg,2025nyro,qm,49,b3,2614,29,tc4
eg,2025nyro,qm,49,b3,2614,7.5,tc4
eg,2025nyro,qm,49,b3,2614,19.6,tc3
np,2025nyro,qm,49,r3,1518,5,tap
np,2025nyro,qm,49,r3,1518,16.9,tap
np,2025nyro,qm,49,r3,1518,33.8,tan
np,2025nyro,qm,49,r3,1518,38.4,tan
np,2025nyro,qm,49,r3,1518,14.7,tap
cc,2025nyro,qm,50,b3,1591,18.7,tc4
cc,2025nyro,qm,50,b3,1591,8.2,tc4
cc,2025nyro,qm,50,b3,1591,8.7,tc4
cc,2025nyro,qm,50,b3,1591,13,tc4
cc,2025nyro,qm,50,b3,1591,21,tc3
cc,2025nyro,qm,50,b3,1591,16.3,tc3
ER,2025nyro,qm,50,b1,3799,,{}
DD,2025nyro,qm,50,r2,695,5.8,tc4
DD,2025nyro,qm,50,r2,695,8.9,tc4
DD,2025nyro,qm,50,r2,695,5.9,tc4
DD,2025nyro,qm,50,r2,695,6.6,tc4
DD,2025nyro,qm,50,r2,695,8.6,tc4
DD,2025nyro,qm,50,r2,695,10.7,tc4
DD,2025nyro,qm,50,r2,695,11.9,tc4
DD,2025nyro,qm,50,r2,695,8.8,tc4
DD,2025nyro,qm,50,r2,695,14.4,tc4
DD,2025nyro,qm,50,r2,695,6.1,tc3
DD,2025nyro,qm,50,r2,695,6.1,tc3
DD,2025nyro,qm,50,r2,695,7.4,tc3
DD,2025nyro,qm,50,r2,695,7.9,tc3
DD,2025nyro,qm,50,r2,695,6.7,tc3
DD,2025nyro,qm,50,r2,695,9.6,tc3
DD,2025nyro,qm,50,r2,695,9.6,tc3
df,2025nyro,qm,50,r1,424,40.2,tan
df,2025nyro,qm,50,r1,424,7.9,tan
df,2025nyro,qm,50,r1,424,10.7,tan
df,2025nyro,qm,50,r1,424,25.3,tan
df,2025nyro,qm,50,r1,424,22.7,tc3
df,2025nyro,qm,50,r1,424,15,tc3
np,2025nyro,qm,50,r3,533,,{}
DD,2025nyro,qm,51,r2,1787,8.2,tc4
DD,2025nyro,qm,51,r2,1787,33.1,tc4
DD,2025nyro,qm,51,r2,1787,6.3,tc4
DD,2025nyro,qm,51,r2,1787,12.2,tc4
DD,2025nyro,qm,51,r2,1787,23.1,tc4
DD,2025nyro,qm,51,r2,1787,15.9,tc4
DD,2025nyro,qm,51,r2,1787,9.6,tc4
RV,2025nyro,qm,51,b2,6868,5.3,tc2
RV,2025nyro,qm,51,b2,6868,35,tc1
RV,2025nyro,qm,51,b2,6868,29.1,tc4
