Scouter Name,Event,Match Level,Match #,Robot,Team #,Auto Coral Level 4,Auto Coral Level 3,Auto Coral Level 2,Auto Coral Level 1,Auto Coral Miss,Auto Algae Processor,Auto Algae Net,Auto Algae Remove From Reef,Leave,Cycle Timer,Cycle Type,Teleop Coral Level 4,Teleop Coral Level 3,Teleop Coral Level 2,Teleop Coral Level 1,Teleop Coral Miss,Teleop Algae Removed From Reef,Teleop Algae Processor,Teleop Algae Net,Teleop Algae Miss,Pickup From Floor,Pickup From Coral Station,Endgame State,Played Defense,Was Defended,Died,Tippy,Good Driver,Bad Driver,Yellow Card,Red Card,Egregiously Bad Event,Comment
DD,2025dal,qm,10,b1,179,0,0,0,0,2,0,0,1,1,"3,5.6,5.5,4.8,6.6,4.6,4.2,4.9,5.7,5.2,5.7,4.5,8.4,7.8,11.2,11.2","tc4,tc4,tc4,tan,tc3,tc3,tc3,tc3,tc2,tc2,tc2,tc2,tan,tc1,tc1,tc1",3,4,4,3,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,risky l1 scoring
ML,2025dal,qm,10,r1,9301,0,0,0,1,0,0,0,0,1,"37.5,3.5,10,12.9,7.5,10.5,7.3","tap,tc1,tc1,tc1,tc1,tc1,tap",0,0,0,5,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0
RV,2025dal,qm,10,r2,10698,0,0,0,0,0,0,0,0,1,113.8,tc3,0,1,0,0,4,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
Aas,2025dal,qm,10,b3,8738,0,0,0,0,1,0,0,0,1,"0.1,8,12.5,11.7,6.7,4.9,5,45.2,5.5,10.4,15.5","tc4,tap,tc4,tc3,tc2,tc2,tc2,tc1,tc4,tc4,tc1",4,1,3,2,6,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Luke,2025dal,qm,11,b2,7525,0,0,0,0,0,0,0,0,1,,{},0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,intake/end effector got bricked
Polvi,2025dal,qm,11,r3,3891,0,0,0,0,0,0,0,0,1,,{},0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Coral stuck in bot from auto not great defense 
DD,2025dal,qm,11,b1,3255,0,0,0,0,1,0,0,0,1,"9.8,18.2,10,15.7,7.7,5.9,6.2,5.9,9.1,23.7","tan,tan,tan,tc4,tc4,tc4,tc3,tc3,tc3,tan",3,3,0,0,0,1,0,4,1,0,1,3,0,0,0,0,0,0,0,0,0
RV,2025dal,qm,11,r2,2630,3,0,0,0,1,0,0,0,1,"8.4,5.5,6.1,6.3,16.6,6.5,7.2,2.6,12.2,6.9,5.3,5.3,9.5,8.1,4.9","tc4,tan,tc4,tan,tc4,tc4,tan,tan,tc4,tan,tan,tc4,tc1,tc3,tc3",6,2,0,1,2,5,0,6,1,0,1,3,0,1,0,0,0,0,0,0,0
MW,2025dal,qm,11,r1,2648,1,0,0,0,0,0,0,0,1,"7.2,10.8,8.2,12.6,14.1,8.2,9.1,16.7,6.8,13.1,12.1","tc4,tan,tc4,tc3,tc3,tc3,tc3,tc2,tc3,tc3,tc3",2,7,1,0,0,1,0,1,0,1,0,3,0,1,0,0,1,0,0,0,0
Aas,2025dal,qm,11,b3,9432,3,0,0,0,0,0,0,0,1,"0.1,7.5,11.5,26.6,4.8,11.7,8.3,9.4,7.1,25.5","tc4,tan,tc4,tc4,tc4,tc4,tan,tc4,tan,tc3",6,1,0,0,0,2,0,3,0,0,1,3,0,0,0,0,0,0,0,0,0
