Scouter Name,Event,Match Level,Match #,Robot,Team #,Auto Coral Level 4,Auto Coral Level 3,Auto Coral Level 2,Auto Coral Level 1,Auto Coral Miss,Auto Algae Processor,Auto Algae Net,Auto Algae Remove From Reef,Leave,Cycle Timer,Cycle Type,Teleop Coral Level 4,Teleop Coral Level 3,Teleop Coral Level 2,Teleop Coral Level 1,Teleop Coral Miss,Teleop Algae Removed From Reef,Teleop Algae Processor,Teleop Algae Net,Teleop Algae Miss,Pickup From Floor,Pickup From Coral Station,Endgame State,Played Defense,Was Defended,Died,Tippy,Good Driver,Bad Driver,Yellow Card,Red Card,Egregiously Bad Event,Comment
JS,2025ohcl,qm,11,b2,2172,0,0,0,0,2,0,0,0,1,"0.1,12.1,10.4,12.1,8.1,44.9","tc4,tc4,tc4,tc1,tc4,tc4",5,0,0,1,3,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,missed coral from reef and human station
leo,2025nytr,qm,12,r3,2252,1,0,0,0,1,0,0,0,1,"2.3,10.5,62.4,41","tc4,tc3,tc3,tc3",1,3,0,0,1,0,0,0,0,1,1,3,0,0,0,0,0,0,0
RV,2025ohcl,qm,12,b1,9545,0,0,0,0,0,0,0,0,0,"24.5,34.4","tc4,tc4",2,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
MF,2025ohcl,qm,12,r2,4611,2,0,0,0,1,0,0,0,0,"0.1,10.5,7.4,7.5,8.2,8.8,19.3,22.9","tan,tan,tc1,tc1,tc1,tan,tc2,tc1",0,0,1,4,2,3,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0
ACS,2025ohcl,qm,12,r1,7165,0,0,0,0,0,0,0,0,1,"7.5,17,8.6,8.1,11.4,14.3,16.7,27.2,20.3","tc4,tc4,tc1,tc4,tc4,tc4,tc4,tc4,tc3",7,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
JS,2025ohcl,qm,12,b2,48,0,0,0,1,1,0,0,0,1,"41.2,12.9,16.7,13.4,35.2","tc4,tc4,tc1,tc4,tc1",3,0,0,2,3,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,missed ALOT 
leo,2025nytr,qm,13,r3,2228,2,0,0,0,0,0,0,0,1,"9.9,30.7,21.2,12.5,12.9,35.3","tc3,tan,tan,tan,tan,tc3",0,2,0,0,0,0,4,1,2,0,1,3,0,0,0,0,0,0,0
MF,2025ohcl,qm,13,r2,3173,0,0,0,0,1,0,0,0,0,"0.1,0.4,13,6.2,9.9,4,5.5,6.2,29.1,10.1,0.3,4,5.8","tc4,tc4,tc4,tc4,tap,tc3,tc3,tc4,tc3,tc2,tc2,tc2,tc3",5,4,3,0,0,1,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0
ACS,2025ohcl,qm,13,r1,9643,0,0,0,0,0,0,0,0,1,"108.7,13","tc1,tc1",0,0,0,2,4,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
RV,2025ohcl,qm,13,b1,3484,0,0,0,0,0,0,0,0,1,11.2,tc4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
JS,2025ohcl,qm,13,b2,1308,0,0,0,0,0,0,0,0,0,"27.6,42.5,20.6","tap,tap,tap",0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LW,2025ohcl,qm,14,r3,120,0,0,0,0,0,0,0,0,1,"48.8,14.6,12.9,23.9,20","tc4,tc3,tc4,tc4,tc4",4,1,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
MF,2025ohcl,qm,14,r2,2399,1,0,0,0,1,0,0,0,0,"0.1,7,13.1,13,6.9,19,6.1,27.2,1.2,6.8","tc4,tap,tc4,tc4,tc4,tc3,tc3,tc3,tc2,tc2",4,3,2,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
